#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2023-06-27 00:00:00.254] Heartbeat: 0
[2023-06-27 00:00:03.255] Heartbeat: 1
[2023-06-27 00:00:06.253] Heartbeat: 0
[2023-06-27 00:00:09.254] Heartbeat: 1
[2023-06-27 00:00:12.254] Heartbeat: 0
[2023-06-27 00:00:15.253] Heartbeat: 1
[2023-06-27 00:00:18.253] Heartbeat: 0
[2023-06-27 00:00:21.254] Heartbeat: 1
[2023-06-27 00:00:24.254] Heartbeat: 0
[2023-06-27 00:00:27.254] Heartbeat: 1
[2023-06-27 00:00:30.255] Heartbeat: 0
[2023-06-27 00:00:33.254] Heartbeat: 1
[2023-06-27 00:00:36.255] Heartbeat: 0
[2023-06-27 00:00:39.254] Heartbeat: 1
[2023-06-27 00:00:42.254] Heartbeat: 0
[2023-06-27 00:00:45.255] Heartbeat: 1
[2023-06-27 00:00:48.254] Heartbeat: 0
[2023-06-27 00:00:51.255] Heartbeat: 1
[2023-06-27 00:00:54.255] Heartbeat: 0
[2023-06-27 00:00:57.255] Heartbeat: 1
[2023-06-27 00:01:00.255] Heartbeat: 0
[2023-06-27 00:01:03.255] Heartbeat: 1
[2023-06-27 00:01:06.255] Heartbeat: 0
[2023-06-27 00:01:09.256] Heartbeat: 1
[2023-06-27 00:01:12.256] Heartbeat: 0
[2023-06-27 00:01:15.255] Heartbeat: 1
[2023-06-27 00:01:18.256] Heartbeat: 0
[2023-06-27 00:01:21.255] Heartbeat: 1
[2023-06-27 00:01:24.256] Heartbeat: 0
[2023-06-27 00:01:27.255] Heartbeat: 1
[2023-06-27 00:01:30.256] Heartbeat: 0
[2023-06-27 00:01:33.256] Heartbeat: 1
[2023-06-27 00:01:36.256] Heartbeat: 0
[2023-06-27 00:01:39.256] Heartbeat: 1
[2023-06-27 00:01:42.256] Heartbeat: 0
[2023-06-27 00:01:45.257] Heartbeat: 1
[2023-06-27 00:01:48.257] Heartbeat: 0
[2023-06-27 00:01:51.256] Heartbeat: 1
[2023-06-27 00:01:54.257] Heartbeat: 0
[2023-06-27 00:01:57.256] Heartbeat: 1
[2023-06-27 00:02:00.257] Heartbeat: 0
[2023-06-27 00:02:03.257] Heartbeat: 1
[2023-06-27 00:02:06.257] Heartbeat: 0
[2023-06-27 00:02:09.257] Heartbeat: 1
[2023-06-27 00:02:12.257] Heartbeat: 0
[2023-06-27 00:02:15.257] Heartbeat: 1
[2023-06-27 00:02:18.257] Heartbeat: 0
[2023-06-27 00:02:21.258] Heartbeat: 1
[2023-06-27 00:02:24.257] Heartbeat: 0
[2023-06-27 00:02:27.258] Heartbeat: 1
[2023-06-27 00:02:30.258] Heartbeat: 0
[2023-06-27 00:02:33.258] Heartbeat: 1
[2023-06-27 00:02:36.258] Heartbeat: 0
[2023-06-27 00:02:39.258] Heartbeat: 1
[2023-06-27 00:02:42.258] Heartbeat: 0
[2023-06-27 00:02:45.258] Heartbeat: 1
[2023-06-27 00:02:48.258] Heartbeat: 0
[2023-06-27 00:02:51.258] Heartbeat: 1
[2023-06-27 00:02:54.259] Heartbeat: 0
[2023-06-27 00:02:57.259] Heartbeat: 1
[2023-06-27 00:03:00.258] Heartbeat: 0
[2023-06-27 00:03:03.271] Heartbeat: 1
[2023-06-27 00:03:06.268] Heartbeat: 0
[2023-06-27 00:03:09.267] Heartbeat: 1
