#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2023-06-14 00:00:02.101] Heartbeat: 0
[2023-06-14 00:00:05.099] Heartbeat: 1
[2023-06-14 00:00:08.102] Heartbeat: 0
[2023-06-14 00:00:11.104] Heartbeat: 1
[2023-06-14 00:00:14.100] Heartbeat: 0
[2023-06-14 00:00:17.098] Heartbeat: 1
[2023-06-14 00:00:20.102] Heartbeat: 0
[2023-06-14 00:00:23.099] Heartbeat: 1
[2023-06-14 00:00:26.101] Heartbeat: 0
[2023-06-14 00:00:29.100] Heartbeat: 1
[2023-06-14 00:00:32.101] Heartbeat: 0
[2023-06-14 00:00:35.101] Heartbeat: 1
[2023-06-14 00:00:38.099] Heartbeat: 0
[2023-06-14 00:00:41.104] Heartbeat: 1
[2023-06-14 00:00:44.101] Heartbeat: 0
[2023-06-14 00:00:47.099] Heartbeat: 1
[2023-06-14 00:00:50.104] Heartbeat: 0
[2023-06-14 00:00:53.102] Heartbeat: 1
[2023-06-14 00:00:56.099] Heartbeat: 0
[2023-06-14 00:00:59.099] Heartbeat: 1
[2023-06-14 00:01:02.102] Heartbeat: 0
[2023-06-14 00:01:05.101] Heartbeat: 1
[2023-06-14 00:01:08.101] Heartbeat: 0
[2023-06-14 00:01:11.101] Heartbeat: 1
[2023-06-14 00:01:14.105] Heartbeat: 0
[2023-06-14 00:01:17.101] Heartbeat: 1
[2023-06-14 00:01:20.100] Heartbeat: 0
[2023-06-14 00:01:23.105] Heartbeat: 1
[2023-06-14 00:01:26.103] Heartbeat: 0
[2023-06-14 00:01:29.101] Heartbeat: 1
[2023-06-14 00:01:32.106] Heartbeat: 0
[2023-06-14 00:01:35.103] Heartbeat: 1
[2023-06-14 00:01:38.102] Heartbeat: 0
[2023-06-14 00:01:41.104] Heartbeat: 1
[2023-06-14 00:01:44.102] Heartbeat: 0
[2023-06-14 00:01:47.102] Heartbeat: 1
[2023-06-14 00:01:50.101] Heartbeat: 0
[2023-06-14 00:01:53.107] Heartbeat: 1
[2023-06-14 00:01:56.102] Heartbeat: 0
[2023-06-14 00:01:59.101] Heartbeat: 1
[2023-06-14 00:02:02.104] Heartbeat: 0
[2023-06-14 00:02:05.102] Heartbeat: 1
[2023-06-14 00:02:08.106] Heartbeat: 0
[2023-06-14 00:02:11.101] Heartbeat: 1
[2023-06-14 00:02:14.103] Heartbeat: 0
[2023-06-14 00:02:17.108] Heartbeat: 1
[2023-06-14 00:02:20.102] Heartbeat: 0
[2023-06-14 00:02:23.102] Heartbeat: 1
[2023-06-14 00:02:26.107] Heartbeat: 0
[2023-06-14 00:02:29.104] Heartbeat: 1
[2023-06-14 00:02:32.103] Heartbeat: 0
[2023-06-14 00:02:35.106] Heartbeat: 1
[2023-06-14 00:02:38.104] Heartbeat: 0
[2023-06-14 00:02:41.107] Heartbeat: 1
[2023-06-14 00:02:44.103] Heartbeat: 0
[2023-06-14 00:02:47.103] Heartbeat: 1
[2023-06-14 00:02:50.103] Heartbeat: 0
[2023-06-14 00:02:53.104] Heartbeat: 1
[2023-06-14 00:02:56.106] Heartbeat: 0
[2023-06-14 00:02:59.104] Heartbeat: 1
[2023-06-14 00:03:02.104] Heartbeat: 0
[2023-06-14 00:03:05.104] Heartbeat: 1
[2023-06-14 00:03:08.104] Heartbeat: 0
[2023-06-14 00:03:11.104] Heartbeat: 1
[2023-06-14 00:03:14.104] Heartbeat: 0
[2023-06-14 00:03:17.104] Heartbeat: 1
[2023-06-14 00:03:20.104] Heartbeat: 0
[2023-06-14 00:03:23.104] Heartbeat: 1
[2023-06-14 00:03:26.104] Heartbeat: 0
[2023-06-14 00:03:29.104] Heartbeat: 1
[2023-06-14 00:03:32.105] Heartbeat: 0
[2023-06-14 00:03:35.104] Heartbeat: 1
[2023-06-14 00:03:38.104] Heartbeat: 0
[2023-06-14 00:03:41.105] Heartbeat: 1
[2023-06-14 00:03:44.106] Heartbeat: 0
[2023-06-14 00:03:47.106] Heartbeat: 1
[2023-06-14 00:03:50.106] Heartbeat: 0
[2023-06-14 00:03:53.107] Heartbeat: 1
[2023-06-14 00:03:56.107] Heartbeat: 0
[2023-06-14 00:03:59.106] Heartbeat: 1
[2023-06-14 00:04:02.106] Heartbeat: 0
[2023-06-14 00:04:05.107] Heartbeat: 1
[2023-06-14 00:04:08.106] Heartbeat: 0
[2023-06-14 00:04:11.107] Heartbeat: 1
[2023-06-14 00:04:14.108] Heartbeat: 0
[2023-06-14 00:04:17.107] Heartbeat: 1
[2023-06-14 00:04:20.107] Heartbeat: 0
[2023-06-14 00:04:23.107] Heartbeat: 1
[2023-06-14 00:04:26.107] Heartbeat: 0
[2023-06-14 00:04:29.107] Heartbeat: 1
[2023-06-14 00:04:32.108] Heartbeat: 0
[2023-06-14 00:04:35.108] Heartbeat: 1
[2023-06-14 00:04:38.108] Heartbeat: 0
[2023-06-14 00:04:41.108] Heartbeat: 1
[2023-06-14 00:04:44.108] Heartbeat: 0
[2023-06-14 00:04:47.108] Heartbeat: 1
[2023-06-14 00:04:50.108] Heartbeat: 0
[2023-06-14 00:04:53.109] Heartbeat: 1
[2023-06-14 00:04:56.109] Heartbeat: 0
[2023-06-14 00:04:59.109] Heartbeat: 1
[2023-06-14 00:05:02.109] Heartbeat: 0
[2023-06-14 00:05:05.110] Heartbeat: 1
[2023-06-14 00:05:08.110] Heartbeat: 0
[2023-06-14 00:05:11.109] Heartbeat: 1
[2023-06-14 00:05:14.110] Heartbeat: 0
[2023-06-14 00:05:17.110] Heartbeat: 1
[2023-06-14 00:05:20.109] Heartbeat: 0
[2023-06-14 00:05:23.109] Heartbeat: 1
[2023-06-14 00:05:26.110] Heartbeat: 0
[2023-06-14 00:05:29.110] Heartbeat: 1
[2023-06-14 00:05:32.110] Heartbeat: 0
[2023-06-14 00:05:35.111] Heartbeat: 1
[2023-06-14 00:05:38.110] Heartbeat: 0
[2023-06-14 00:05:41.110] Heartbeat: 1
[2023-06-14 00:05:44.110] Heartbeat: 0
[2023-06-14 00:05:47.112] Heartbeat: 1
[2023-06-14 00:05:50.111] Heartbeat: 0
[2023-06-14 00:05:53.111] Heartbeat: 1
[2023-06-14 00:05:56.111] Heartbeat: 0
[2023-06-14 00:05:59.112] Heartbeat: 1
[2023-06-14 00:06:02.112] Heartbeat: 0
[2023-06-14 00:06:05.112] Heartbeat: 1
[2023-06-14 00:06:08.112] Heartbeat: 0
[2023-06-14 00:06:11.112] Heartbeat: 1
[2023-06-14 00:06:14.113] Heartbeat: 0
[2023-06-14 00:06:17.112] Heartbeat: 1
[2023-06-14 00:06:20.112] Heartbeat: 0
[2023-06-14 00:06:23.112] Heartbeat: 1
[2023-06-14 00:06:26.112] Heartbeat: 0
[2023-06-14 00:06:29.112] Heartbeat: 1
[2023-06-14 00:06:32.113] Heartbeat: 0
[2023-06-14 00:06:35.113] Heartbeat: 1
[2023-06-14 00:06:38.113] Heartbeat: 0
[2023-06-14 00:06:41.113] Heartbeat: 1
[2023-06-14 00:06:44.113] Heartbeat: 0
[2023-06-14 00:06:47.113] Heartbeat: 1
[2023-06-14 00:06:50.113] Heartbeat: 0
[2023-06-14 00:06:53.113] Heartbeat: 1
[2023-06-14 00:06:56.114] Heartbeat: 0
[2023-06-14 00:06:59.114] Heartbeat: 1
[2023-06-14 00:07:02.115] Heartbeat: 0
[2023-06-14 00:07:05.115] Heartbeat: 1
[2023-06-14 00:07:08.115] Heartbeat: 0
[2023-06-14 00:07:11.115] Heartbeat: 1
[2023-06-14 00:07:14.116] Heartbeat: 0
[2023-06-14 00:07:17.116] Heartbeat: 1
[2023-06-14 00:07:20.116] Heartbeat: 0
[2023-06-14 00:07:23.116] Heartbeat: 1
[2023-06-14 00:07:26.116] Heartbeat: 0
[2023-06-14 00:07:29.116] Heartbeat: 1
[2023-06-14 00:07:32.117] Heartbeat: 0
[2023-06-14 00:07:35.117] Heartbeat: 1
[2023-06-14 00:07:38.117] Heartbeat: 0
[2023-06-14 00:07:41.117] Heartbeat: 1
[2023-06-14 00:07:44.117] Heartbeat: 0
[2023-06-14 00:07:47.117] Heartbeat: 1
[2023-06-14 00:07:50.117] Heartbeat: 0
[2023-06-14 00:07:53.117] Heartbeat: 1
[2023-06-14 00:07:56.118] Heartbeat: 0
[2023-06-14 00:07:59.118] Heartbeat: 1
[2023-06-14 00:08:02.117] Heartbeat: 0
[2023-06-14 00:08:05.118] Heartbeat: 1
[2023-06-14 00:08:08.117] Heartbeat: 0
[2023-06-14 00:08:11.117] Heartbeat: 1
[2023-06-14 00:08:14.118] Heartbeat: 0
[2023-06-14 00:08:17.119] Heartbeat: 1
[2023-06-14 00:08:20.119] Heartbeat: 0
[2023-06-14 00:08:23.119] Heartbeat: 1
[2023-06-14 00:08:26.120] Heartbeat: 0
[2023-06-14 00:08:29.119] Heartbeat: 1
[2023-06-14 00:08:32.119] Heartbeat: 0
[2023-06-14 00:08:35.120] Heartbeat: 1
[2023-06-14 00:08:38.120] Heartbeat: 0
[2023-06-14 00:08:41.120] Heartbeat: 1
[2023-06-14 00:08:44.119] Heartbeat: 0
[2023-06-14 00:08:47.119] Heartbeat: 1
[2023-06-14 00:08:50.119] Heartbeat: 0
[2023-06-14 00:08:53.120] Heartbeat: 1
[2023-06-14 00:08:56.121] Heartbeat: 0
[2023-06-14 00:08:59.121] Heartbeat: 1
[2023-06-14 00:09:02.121] Heartbeat: 0
[2023-06-14 00:09:05.122] Heartbeat: 1
[2023-06-14 00:09:08.121] Heartbeat: 0
[2023-06-14 00:09:11.121] Heartbeat: 1
[2023-06-14 00:09:14.122] Heartbeat: 0
[2023-06-14 00:09:17.122] Heartbeat: 1
[2023-06-14 00:09:20.121] Heartbeat: 0
[2023-06-14 00:09:23.122] Heartbeat: 1
[2023-06-14 00:09:26.121] Heartbeat: 0
[2023-06-14 00:09:29.122] Heartbeat: 1
[2023-06-14 00:09:32.122] Heartbeat: 0
[2023-06-14 00:09:35.123] Heartbeat: 1
[2023-06-14 00:09:38.122] Heartbeat: 0
[2023-06-14 00:09:41.122] Heartbeat: 1
[2023-06-14 00:09:44.122] Heartbeat: 0
[2023-06-14 00:09:47.122] Heartbeat: 1
[2023-06-14 00:09:50.122] Heartbeat: 0
[2023-06-14 00:09:53.122] Heartbeat: 1
[2023-06-14 00:09:56.122] Heartbeat: 0
[2023-06-14 00:09:59.123] Heartbeat: 1
[2023-06-14 00:10:02.124] Heartbeat: 0
[2023-06-14 00:10:05.124] Heartbeat: 1
[2023-06-14 00:10:08.124] Heartbeat: 0
[2023-06-14 00:10:11.125] Heartbeat: 1
[2023-06-14 00:10:14.124] Heartbeat: 0
[2023-06-14 00:10:17.125] Heartbeat: 1
[2023-06-14 00:10:20.125] Heartbeat: 0
[2023-06-14 00:10:23.126] Heartbeat: 1
[2023-06-14 00:10:26.126] Heartbeat: 0
[2023-06-14 00:10:29.126] Heartbeat: 1
[2023-06-14 00:10:32.127] Heartbeat: 0
[2023-06-14 00:10:35.126] Heartbeat: 1
[2023-06-14 00:10:38.127] Heartbeat: 0
[2023-06-14 00:10:41.127] Heartbeat: 1
[2023-06-14 00:10:44.127] Heartbeat: 0
[2023-06-14 00:10:47.128] Heartbeat: 1
[2023-06-14 00:10:50.127] Heartbeat: 0
[2023-06-14 00:10:53.127] Heartbeat: 1
[2023-06-14 00:10:56.127] Heartbeat: 0
[2023-06-14 00:10:59.128] Heartbeat: 1
[2023-06-14 00:11:02.127] Heartbeat: 0
[2023-06-14 00:11:05.128] Heartbeat: 1
[2023-06-14 00:11:08.128] Heartbeat: 0
[2023-06-14 00:11:11.128] Heartbeat: 1
[2023-06-14 00:11:14.129] Heartbeat: 0
[2023-06-14 00:11:17.128] Heartbeat: 1
[2023-06-14 00:11:20.128] Heartbeat: 0
[2023-06-14 00:11:23.129] Heartbeat: 1
[2023-06-14 00:11:26.129] Heartbeat: 0
[2023-06-14 00:11:29.129] Heartbeat: 1
[2023-06-14 00:11:32.129] Heartbeat: 0
[2023-06-14 00:11:35.128] Heartbeat: 1
[2023-06-14 00:11:38.128] Heartbeat: 0
[2023-06-14 00:11:41.129] Heartbeat: 1
[2023-06-14 00:11:44.129] Heartbeat: 0
[2023-06-14 00:11:47.128] Heartbeat: 1
[2023-06-14 00:11:50.128] Heartbeat: 0
[2023-06-14 00:11:53.129] Heartbeat: 1
[2023-06-14 00:11:56.129] Heartbeat: 0
[2023-06-14 00:11:59.129] Heartbeat: 1
[2023-06-14 00:12:02.130] Heartbeat: 0
[2023-06-14 00:12:05.129] Heartbeat: 1
[2023-06-14 00:12:08.129] Heartbeat: 0
[2023-06-14 00:12:11.129] Heartbeat: 1
[2023-06-14 00:12:14.130] Heartbeat: 0
[2023-06-14 00:12:17.130] Heartbeat: 1
[2023-06-14 00:12:20.130] Heartbeat: 0
[2023-06-14 00:12:23.130] Heartbeat: 1
[2023-06-14 00:12:26.130] Heartbeat: 0
[2023-06-14 00:12:29.130] Heartbeat: 1
[2023-06-14 00:12:32.131] Heartbeat: 0
[2023-06-14 00:12:35.139] Heartbeat: 1
[2023-06-14 00:12:38.138] Heartbeat: 0
[2023-06-14 00:12:41.139] Heartbeat: 1
[2023-06-14 00:12:44.138] Heartbeat: 0
[2023-06-14 00:12:47.139] Heartbeat: 1
[2023-06-14 00:12:50.138] Heartbeat: 0
[2023-06-14 00:12:53.139] Heartbeat: 1
[2023-06-14 00:12:56.139] Heartbeat: 0
[2023-06-14 00:12:59.140] Heartbeat: 1
[2023-06-14 00:13:02.141] Heartbeat: 0
[2023-06-14 00:13:05.140] Heartbeat: 1
[2023-06-14 00:13:08.141] Heartbeat: 0
[2023-06-14 00:13:11.141] Heartbeat: 1
[2023-06-14 00:13:14.142] Heartbeat: 0
[2023-06-14 00:13:17.141] Heartbeat: 1
[2023-06-14 00:13:20.141] Heartbeat: 0
[2023-06-14 00:13:23.142] Heartbeat: 1
[2023-06-14 00:13:26.142] Heartbeat: 0
[2023-06-14 00:13:29.141] Heartbeat: 1
[2023-06-14 00:13:32.141] Heartbeat: 0
[2023-06-14 00:13:35.142] Heartbeat: 1
[2023-06-14 00:13:38.142] Heartbeat: 0
[2023-06-14 00:13:41.142] Heartbeat: 1
[2023-06-14 00:13:44.142] Heartbeat: 0
[2023-06-14 00:13:47.142] Heartbeat: 1
[2023-06-14 00:13:50.142] Heartbeat: 0
[2023-06-14 00:13:53.143] Heartbeat: 1
[2023-06-14 00:13:56.142] Heartbeat: 0
[2023-06-14 00:13:59.143] Heartbeat: 1
[2023-06-14 00:14:02.143] Heartbeat: 0
[2023-06-14 00:14:05.143] Heartbeat: 1
[2023-06-14 00:14:08.143] Heartbeat: 0
[2023-06-14 00:14:11.143] Heartbeat: 1
[2023-06-14 00:14:14.143] Heartbeat: 0
[2023-06-14 00:14:17.143] Heartbeat: 1
[2023-06-14 00:14:20.143] Heartbeat: 0
[2023-06-14 00:14:23.143] Heartbeat: 1
[2023-06-14 00:14:26.143] Heartbeat: 0
[2023-06-14 00:14:29.144] Heartbeat: 1
[2023-06-14 00:14:32.144] Heartbeat: 0
[2023-06-14 00:14:35.144] Heartbeat: 1
[2023-06-14 00:14:38.145] Heartbeat: 0
[2023-06-14 00:14:41.145] Heartbeat: 1
[2023-06-14 00:14:44.145] Heartbeat: 0
[2023-06-14 00:14:47.145] Heartbeat: 1
[2023-06-14 00:14:50.145] Heartbeat: 0
[2023-06-14 00:14:53.145] Heartbeat: 1
[2023-06-14 00:14:56.145] Heartbeat: 0
[2023-06-14 00:14:59.145] Heartbeat: 1
[2023-06-14 00:15:02.145] Heartbeat: 0
[2023-06-14 00:15:05.145] Heartbeat: 1
[2023-06-14 00:15:08.146] Heartbeat: 0
[2023-06-14 00:15:11.146] Heartbeat: 1
[2023-06-14 00:15:14.145] Heartbeat: 0
[2023-06-14 00:15:17.146] Heartbeat: 1
[2023-06-14 00:15:20.145] Heartbeat: 0
[2023-06-14 00:15:23.146] Heartbeat: 1
[2023-06-14 00:15:26.146] Heartbeat: 0
[2023-06-14 00:15:29.146] Heartbeat: 1
[2023-06-14 00:15:32.149] Heartbeat: 0
[2023-06-14 00:15:35.147] Heartbeat: 1
[2023-06-14 00:15:38.147] Heartbeat: 0
[2023-06-14 00:15:41.147] Heartbeat: 1
[2023-06-14 00:15:44.147] Heartbeat: 0
[2023-06-14 00:15:47.148] Heartbeat: 1
[2023-06-14 00:15:50.148] Heartbeat: 0
[2023-06-14 00:15:53.148] Heartbeat: 1
[2023-06-14 00:15:56.148] Heartbeat: 0
[2023-06-14 00:15:59.148] Heartbeat: 1
[2023-06-14 00:16:02.148] Heartbeat: 0
[2023-06-14 00:16:05.148] Heartbeat: 1
[2023-06-14 00:16:08.149] Heartbeat: 0
[2023-06-14 00:16:11.149] Heartbeat: 1
[2023-06-14 00:16:14.149] Heartbeat: 0
[2023-06-14 00:16:17.149] Heartbeat: 1
[2023-06-14 00:16:20.149] Heartbeat: 0
[2023-06-14 00:16:23.149] Heartbeat: 1
[2023-06-14 00:16:26.148] Heartbeat: 0
[2023-06-14 00:16:29.149] Heartbeat: 1
[2023-06-14 00:16:32.149] Heartbeat: 0
[2023-06-14 00:16:35.149] Heartbeat: 1
[2023-06-14 00:16:38.149] Heartbeat: 0
[2023-06-14 00:16:41.149] Heartbeat: 1
[2023-06-14 00:16:44.149] Heartbeat: 0
[2023-06-14 00:16:47.149] Heartbeat: 1
[2023-06-14 00:16:50.149] Heartbeat: 0
[2023-06-14 00:16:53.150] Heartbeat: 1
[2023-06-14 00:16:56.151] Heartbeat: 0
[2023-06-14 00:16:59.151] Heartbeat: 1
[2023-06-14 00:17:02.151] Heartbeat: 0
[2023-06-14 00:17:05.151] Heartbeat: 1
[2023-06-14 00:17:08.151] Heartbeat: 0
[2023-06-14 00:17:11.151] Heartbeat: 1
[2023-06-14 00:17:14.151] Heartbeat: 0
[2023-06-14 00:17:17.151] Heartbeat: 1
[2023-06-14 00:17:20.151] Heartbeat: 0
[2023-06-14 00:17:23.151] Heartbeat: 1
[2023-06-14 00:17:26.152] Heartbeat: 0
[2023-06-14 00:17:29.151] Heartbeat: 1
[2023-06-14 00:17:32.151] Heartbeat: 0
[2023-06-14 00:17:35.151] Heartbeat: 1
