#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2023-06-03 00:00:01.423] Heartbeat: 0
[2023-06-03 00:00:04.423] Heartbeat: 1
[2023-06-03 00:00:07.423] Heartbeat: 0
[2023-06-03 00:00:10.423] Heartbeat: 1
[2023-06-03 00:00:13.424] Heartbeat: 0
[2023-06-03 00:00:16.424] Heartbeat: 1
[2023-06-03 00:00:19.423] Heartbeat: 0
[2023-06-03 00:00:22.423] Heartbeat: 1
[2023-06-03 00:00:25.424] Heartbeat: 0
[2023-06-03 00:00:28.423] Heartbeat: 1
[2023-06-03 00:00:31.424] Heartbeat: 0
[2023-06-03 00:00:34.424] Heartbeat: 1
[2023-06-03 00:00:37.424] Heartbeat: 0
[2023-06-03 00:00:40.425] Heartbeat: 1
[2023-06-03 00:00:43.425] Heartbeat: 0
[2023-06-03 00:00:46.424] Heartbeat: 1
[2023-06-03 00:00:49.425] Heartbeat: 0
[2023-06-03 00:00:52.425] Heartbeat: 1
[2023-06-03 00:00:55.424] Heartbeat: 0
[2023-06-03 00:00:58.424] Heartbeat: 1
[2023-06-03 00:01:01.425] Heartbeat: 0
[2023-06-03 00:01:04.425] Heartbeat: 1
[2023-06-03 00:01:07.424] Heartbeat: 0
[2023-06-03 00:01:10.425] Heartbeat: 1
[2023-06-03 00:01:13.425] Heartbeat: 0
[2023-06-03 00:01:16.425] Heartbeat: 1
[2023-06-03 00:01:19.425] Heartbeat: 0
[2023-06-03 00:01:22.426] Heartbeat: 1
[2023-06-03 00:01:25.425] Heartbeat: 0
[2023-06-03 00:01:28.426] Heartbeat: 1
[2023-06-03 00:01:31.426] Heartbeat: 0
[2023-06-03 00:01:34.426] Heartbeat: 1
[2023-06-03 00:01:37.426] Heartbeat: 0
[2023-06-03 00:01:40.425] Heartbeat: 1
[2023-06-03 00:01:43.425] Heartbeat: 0
[2023-06-03 00:01:46.426] Heartbeat: 1
[2023-06-03 00:01:49.427] Heartbeat: 0
[2023-06-03 00:01:52.426] Heartbeat: 1
[2023-06-03 00:01:55.426] Heartbeat: 0
[2023-06-03 00:01:58.426] Heartbeat: 1
[2023-06-03 00:02:01.427] Heartbeat: 0
[2023-06-03 00:02:04.426] Heartbeat: 1
[2023-06-03 00:02:07.426] Heartbeat: 0
[2023-06-03 00:02:10.427] Heartbeat: 1
[2023-06-03 00:02:13.426] Heartbeat: 0
[2023-06-03 00:02:16.427] Heartbeat: 1
[2023-06-03 00:02:19.427] Heartbeat: 0
[2023-06-03 00:02:22.427] Heartbeat: 1
[2023-06-03 00:02:25.427] Heartbeat: 0
[2023-06-03 00:02:28.427] Heartbeat: 1
[2023-06-03 00:02:31.427] Heartbeat: 0
[2023-06-03 00:02:34.427] Heartbeat: 1
[2023-06-03 00:02:37.428] Heartbeat: 0
[2023-06-03 00:02:40.428] Heartbeat: 1
[2023-06-03 00:02:43.427] Heartbeat: 0
[2023-06-03 00:02:46.428] Heartbeat: 1
[2023-06-03 00:02:49.428] Heartbeat: 0
[2023-06-03 00:02:52.427] Heartbeat: 1
[2023-06-03 00:02:55.428] Heartbeat: 0
[2023-06-03 00:02:58.428] Heartbeat: 1
[2023-06-03 00:03:01.428] Heartbeat: 0
[2023-06-03 00:03:04.428] Heartbeat: 1
[2023-06-03 00:03:07.428] Heartbeat: 0
[2023-06-03 00:03:10.429] Heartbeat: 1
[2023-06-03 00:03:13.428] Heartbeat: 0
[2023-06-03 00:03:16.429] Heartbeat: 1
[2023-06-03 00:03:19.428] Heartbeat: 0
[2023-06-03 00:03:22.429] Heartbeat: 1
[2023-06-03 00:03:25.429] Heartbeat: 0
[2023-06-03 00:03:28.428] Heartbeat: 1
[2023-06-03 00:03:31.428] Heartbeat: 0
[2023-06-03 00:03:34.428] Heartbeat: 1
[2023-06-03 00:03:37.429] Heartbeat: 0
[2023-06-03 00:03:40.429] Heartbeat: 1
[2023-06-03 00:03:43.429] Heartbeat: 0
[2023-06-03 00:03:46.429] Heartbeat: 1
[2023-06-03 00:03:49.429] Heartbeat: 0
[2023-06-03 00:03:52.430] Heartbeat: 1
[2023-06-03 00:03:55.429] Heartbeat: 0
[2023-06-03 00:03:58.429] Heartbeat: 1
[2023-06-03 00:04:01.429] Heartbeat: 0
[2023-06-03 00:04:04.429] Heartbeat: 1
[2023-06-03 00:04:07.430] Heartbeat: 0
[2023-06-03 00:04:10.430] Heartbeat: 1
[2023-06-03 00:04:13.430] Heartbeat: 0
[2023-06-03 00:04:16.430] Heartbeat: 1
[2023-06-03 00:04:19.430] Heartbeat: 0
[2023-06-03 00:04:22.430] Heartbeat: 1
[2023-06-03 00:04:25.430] Heartbeat: 0
[2023-06-03 00:04:28.430] Heartbeat: 1
[2023-06-03 00:04:31.430] Heartbeat: 0
[2023-06-03 00:04:34.430] Heartbeat: 1
[2023-06-03 00:04:37.430] Heartbeat: 0
[2023-06-03 00:04:40.430] Heartbeat: 1
[2023-06-03 00:04:43.431] Heartbeat: 0
[2023-06-03 00:04:46.431] Heartbeat: 1
