#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2023-06-08 00:00:02.572] Heartbeat: 0
[2023-06-08 00:00:05.572] Heartbeat: 1
[2023-06-08 00:00:08.572] Heartbeat: 0
[2023-06-08 00:00:11.573] Heartbeat: 1
[2023-06-08 00:00:14.573] Heartbeat: 0
[2023-06-08 00:00:17.573] Heartbeat: 1
[2023-06-08 00:00:20.572] Heartbeat: 0
[2023-06-08 00:00:23.573] Heartbeat: 1
[2023-06-08 00:00:26.573] Heartbeat: 0
[2023-06-08 00:00:29.573] Heartbeat: 1
[2023-06-08 00:00:32.573] Heartbeat: 0
[2023-06-08 00:00:35.573] Heartbeat: 1
[2023-06-08 00:00:38.573] Heartbeat: 0
[2023-06-08 00:00:41.574] Heartbeat: 1
[2023-06-08 00:00:44.573] Heartbeat: 0
[2023-06-08 00:00:47.573] Heartbeat: 1
[2023-06-08 00:00:50.574] Heartbeat: 0
[2023-06-08 00:00:53.574] Heartbeat: 1
[2023-06-08 00:00:56.574] Heartbeat: 0
[2023-06-08 00:00:59.574] Heartbeat: 1
[2023-06-08 00:01:02.574] Heartbeat: 0
[2023-06-08 00:01:05.574] Heartbeat: 1
[2023-06-08 00:01:08.574] Heartbeat: 0
[2023-06-08 00:01:11.574] Heartbeat: 1
[2023-06-08 00:01:14.575] Heartbeat: 0
[2023-06-08 00:01:17.574] Heartbeat: 1
[2023-06-08 00:01:20.574] Heartbeat: 0
[2023-06-08 00:01:23.574] Heartbeat: 1
[2023-06-08 00:01:26.575] Heartbeat: 0
[2023-06-08 00:01:29.575] Heartbeat: 1
[2023-06-08 00:01:32.575] Heartbeat: 0
[2023-06-08 00:01:35.575] Heartbeat: 1
[2023-06-08 00:01:38.575] Heartbeat: 0
[2023-06-08 00:01:41.575] Heartbeat: 1
[2023-06-08 00:01:44.575] Heartbeat: 0
[2023-06-08 00:01:47.575] Heartbeat: 1
[2023-06-08 00:01:50.575] Heartbeat: 0
[2023-06-08 00:01:53.575] Heartbeat: 1
[2023-06-08 00:01:56.576] Heartbeat: 0
[2023-06-08 00:01:59.576] Heartbeat: 1
[2023-06-08 00:02:02.575] Heartbeat: 0
[2023-06-08 00:02:05.575] Heartbeat: 1
[2023-06-08 00:02:08.576] Heartbeat: 0
[2023-06-08 00:02:11.576] Heartbeat: 1
[2023-06-08 00:02:14.576] Heartbeat: 0
[2023-06-08 00:02:17.576] Heartbeat: 1
[2023-06-08 00:02:20.576] Heartbeat: 0
[2023-06-08 00:02:23.576] Heartbeat: 1
[2023-06-08 00:02:26.577] Heartbeat: 0
[2023-06-08 00:02:29.577] Heartbeat: 1
[2023-06-08 00:02:32.577] Heartbeat: 0
[2023-06-08 00:02:35.576] Heartbeat: 1
[2023-06-08 00:02:38.578] Heartbeat: 0
[2023-06-08 00:02:41.577] Heartbeat: 1
[2023-06-08 00:02:44.577] Heartbeat: 0
[2023-06-08 00:02:47.577] Heartbeat: 1
[2023-06-08 00:02:50.577] Heartbeat: 0
[2023-06-08 00:02:53.577] Heartbeat: 1
[2023-06-08 00:02:56.577] Heartbeat: 0
[2023-06-08 00:02:59.577] Heartbeat: 1
[2023-06-08 00:03:02.578] Heartbeat: 0
[2023-06-08 00:03:05.577] Heartbeat: 1
[2023-06-08 00:03:08.586] Heartbeat: 0
[2023-06-08 00:03:11.586] Heartbeat: 1
[2023-06-08 00:03:14.586] Heartbeat: 0
[2023-06-08 00:03:17.587] Heartbeat: 1
[2023-06-08 00:03:20.586] Heartbeat: 0
[2023-06-08 00:03:23.587] Heartbeat: 1
[2023-06-08 00:03:26.587] Heartbeat: 0
[2023-06-08 00:03:29.587] Heartbeat: 1
[2023-06-08 00:03:32.586] Heartbeat: 0
[2023-06-08 00:03:35.586] Heartbeat: 1
[2023-06-08 00:03:38.587] Heartbeat: 0
[2023-06-08 00:03:41.587] Heartbeat: 1
[2023-06-08 00:03:44.587] Heartbeat: 0
[2023-06-08 00:03:47.587] Heartbeat: 1
[2023-06-08 00:03:50.587] Heartbeat: 0
[2023-06-08 00:03:53.587] Heartbeat: 1
[2023-06-08 00:03:56.588] Heartbeat: 0
[2023-06-08 00:03:59.588] Heartbeat: 1
[2023-06-08 00:04:02.587] Heartbeat: 0
[2023-06-08 00:04:05.588] Heartbeat: 1
[2023-06-08 00:04:08.588] Heartbeat: 0
[2023-06-08 00:04:11.588] Heartbeat: 1
[2023-06-08 00:04:14.589] Heartbeat: 0
[2023-06-08 00:04:17.589] Heartbeat: 1
[2023-06-08 00:04:20.590] Heartbeat: 0
[2023-06-08 00:04:23.589] Heartbeat: 1
[2023-06-08 00:04:26.590] Heartbeat: 0
[2023-06-08 00:04:29.589] Heartbeat: 1
[2023-06-08 00:04:32.590] Heartbeat: 0
[2023-06-08 00:04:35.589] Heartbeat: 1
[2023-06-08 00:04:38.589] Heartbeat: 0
[2023-06-08 00:04:41.590] Heartbeat: 1
[2023-06-08 00:04:44.590] Heartbeat: 0
[2023-06-08 00:04:47.589] Heartbeat: 1
[2023-06-08 00:04:50.590] Heartbeat: 0
[2023-06-08 00:04:53.591] Heartbeat: 1
[2023-06-08 00:04:56.590] Heartbeat: 0
[2023-06-08 00:04:59.590] Heartbeat: 1
[2023-06-08 00:05:02.590] Heartbeat: 0
[2023-06-08 00:05:05.591] Heartbeat: 1
[2023-06-08 00:05:08.591] Heartbeat: 0
[2023-06-08 00:05:11.591] Heartbeat: 1
[2023-06-08 00:05:14.591] Heartbeat: 0
[2023-06-08 00:05:17.591] Heartbeat: 1
[2023-06-08 00:05:20.591] Heartbeat: 0
[2023-06-08 00:05:23.591] Heartbeat: 1
[2023-06-08 00:05:26.591] Heartbeat: 0
[2023-06-08 00:05:29.591] Heartbeat: 1
[2023-06-08 00:05:32.592] Heartbeat: 0
[2023-06-08 00:05:35.591] Heartbeat: 1
[2023-06-08 00:05:38.591] Heartbeat: 0
[2023-06-08 00:05:41.592] Heartbeat: 1
[2023-06-08 00:05:44.592] Heartbeat: 0
[2023-06-08 00:05:47.592] Heartbeat: 1
[2023-06-08 00:05:50.592] Heartbeat: 0
[2023-06-08 00:05:53.592] Heartbeat: 1
[2023-06-08 00:05:56.593] Heartbeat: 0
[2023-06-08 00:05:59.592] Heartbeat: 1
[2023-06-08 00:06:02.592] Heartbeat: 0
[2023-06-08 00:06:05.592] Heartbeat: 1
[2023-06-08 00:06:08.592] Heartbeat: 0
[2023-06-08 00:06:11.592] Heartbeat: 1
[2023-06-08 00:06:14.593] Heartbeat: 0
[2023-06-08 00:06:17.598] Heartbeat: 1
[2023-06-08 00:06:20.595] Heartbeat: 0
[2023-06-08 00:06:23.596] Heartbeat: 1
[2023-06-08 00:06:26.593] Heartbeat: 0
[2023-06-08 00:06:29.593] Heartbeat: 1
[2023-06-08 00:06:32.593] Heartbeat: 0
[2023-06-08 00:06:35.593] Heartbeat: 1
[2023-06-08 00:06:38.593] Heartbeat: 0
[2023-06-08 00:06:41.593] Heartbeat: 1
[2023-06-08 00:06:44.593] Heartbeat: 0
[2023-06-08 00:06:47.593] Heartbeat: 1
[2023-06-08 00:06:50.594] Heartbeat: 0
[2023-06-08 00:06:53.594] Heartbeat: 1
[2023-06-08 00:06:56.594] Heartbeat: 0
[2023-06-08 00:06:59.594] Heartbeat: 1
[2023-06-08 00:07:02.594] Heartbeat: 0
[2023-06-08 00:07:05.594] Heartbeat: 1
[2023-06-08 00:07:08.594] Heartbeat: 0
[2023-06-08 00:07:11.594] Heartbeat: 1
[2023-06-08 00:07:14.595] Heartbeat: 0
[2023-06-08 00:07:17.595] Heartbeat: 1
[2023-06-08 00:07:20.594] Heartbeat: 0
[2023-06-08 00:07:23.595] Heartbeat: 1
[2023-06-08 00:07:26.594] Heartbeat: 0
[2023-06-08 00:07:29.595] Heartbeat: 1
[2023-06-08 00:07:32.594] Heartbeat: 0
[2023-06-08 00:07:35.595] Heartbeat: 1
[2023-06-08 00:07:38.595] Heartbeat: 0
[2023-06-08 00:07:41.594] Heartbeat: 1
[2023-06-08 00:07:44.595] Heartbeat: 0
[2023-06-08 00:07:47.595] Heartbeat: 1
[2023-06-08 00:07:50.595] Heartbeat: 0
[2023-06-08 00:07:53.595] Heartbeat: 1
[2023-06-08 00:07:56.595] Heartbeat: 0
[2023-06-08 00:07:59.595] Heartbeat: 1
[2023-06-08 00:08:02.595] Heartbeat: 0
[2023-06-08 00:08:05.596] Heartbeat: 1
[2023-06-08 00:08:08.596] Heartbeat: 0
[2023-06-08 00:08:11.596] Heartbeat: 1
[2023-06-08 00:08:14.596] Heartbeat: 0
[2023-06-08 00:08:17.595] Heartbeat: 1
[2023-06-08 00:08:20.596] Heartbeat: 0
[2023-06-08 00:08:23.596] Heartbeat: 1
[2023-06-08 00:08:26.597] Heartbeat: 0
[2023-06-08 00:08:29.596] Heartbeat: 1
[2023-06-08 00:08:32.597] Heartbeat: 0
[2023-06-08 00:08:35.597] Heartbeat: 1
[2023-06-08 00:08:38.597] Heartbeat: 0
[2023-06-08 00:08:41.596] Heartbeat: 1
[2023-06-08 00:08:44.597] Heartbeat: 0
[2023-06-08 00:08:47.597] Heartbeat: 1
[2023-06-08 00:08:50.597] Heartbeat: 0
[2023-06-08 00:08:53.597] Heartbeat: 1
[2023-06-08 00:08:56.597] Heartbeat: 0
[2023-06-08 00:08:59.597] Heartbeat: 1
[2023-06-08 00:09:02.597] Heartbeat: 0
[2023-06-08 00:09:05.598] Heartbeat: 1
[2023-06-08 00:09:08.598] Heartbeat: 0
[2023-06-08 00:09:11.598] Heartbeat: 1
[2023-06-08 00:09:14.598] Heartbeat: 0
[2023-06-08 00:09:17.598] Heartbeat: 1
[2023-06-08 00:09:20.598] Heartbeat: 0
[2023-06-08 00:09:23.598] Heartbeat: 1
[2023-06-08 00:09:26.598] Heartbeat: 0
[2023-06-08 00:09:29.598] Heartbeat: 1
[2023-06-08 00:09:32.599] Heartbeat: 0
[2023-06-08 00:09:35.598] Heartbeat: 1
[2023-06-08 00:09:38.598] Heartbeat: 0
[2023-06-08 00:09:41.599] Heartbeat: 1
[2023-06-08 00:09:44.599] Heartbeat: 0
[2023-06-08 00:09:47.599] Heartbeat: 1
[2023-06-08 00:09:50.599] Heartbeat: 0
[2023-06-08 00:09:53.599] Heartbeat: 1
[2023-06-08 00:09:56.599] Heartbeat: 0
[2023-06-08 00:09:59.599] Heartbeat: 1
[2023-06-08 00:10:02.599] Heartbeat: 0
[2023-06-08 00:10:05.600] Heartbeat: 1
[2023-06-08 00:10:08.599] Heartbeat: 0
[2023-06-08 00:10:11.600] Heartbeat: 1
[2023-06-08 00:10:14.600] Heartbeat: 0
[2023-06-08 00:10:17.599] Heartbeat: 1
[2023-06-08 00:10:20.600] Heartbeat: 0
[2023-06-08 00:10:23.600] Heartbeat: 1
[2023-06-08 00:10:26.600] Heartbeat: 0
[2023-06-08 00:10:29.600] Heartbeat: 1
[2023-06-08 00:10:32.600] Heartbeat: 0
[2023-06-08 00:10:35.600] Heartbeat: 1
[2023-06-08 00:10:38.600] Heartbeat: 0
[2023-06-08 00:10:41.600] Heartbeat: 1
[2023-06-08 00:10:44.601] Heartbeat: 0
[2023-06-08 00:10:47.600] Heartbeat: 1
[2023-06-08 00:10:50.601] Heartbeat: 0
[2023-06-08 00:10:53.601] Heartbeat: 1
[2023-06-08 00:10:56.602] Heartbeat: 0
[2023-06-08 00:10:59.600] Heartbeat: 1
[2023-06-08 00:11:02.601] Heartbeat: 0
[2023-06-08 00:11:05.601] Heartbeat: 1
[2023-06-08 00:11:08.601] Heartbeat: 0
[2023-06-08 00:11:11.602] Heartbeat: 1
[2023-06-08 00:11:14.602] Heartbeat: 0
[2023-06-08 00:11:17.601] Heartbeat: 1
[2023-06-08 00:11:20.602] Heartbeat: 0
[2023-06-08 00:11:23.601] Heartbeat: 1
[2023-06-08 00:11:26.602] Heartbeat: 0
[2023-06-08 00:11:29.602] Heartbeat: 1
[2023-06-08 00:11:32.602] Heartbeat: 0
[2023-06-08 00:11:35.602] Heartbeat: 1
[2023-06-08 00:11:38.602] Heartbeat: 0
[2023-06-08 00:11:41.602] Heartbeat: 1
[2023-06-08 00:11:44.602] Heartbeat: 0
[2023-06-08 00:11:47.603] Heartbeat: 1
[2023-06-08 00:11:50.602] Heartbeat: 0
[2023-06-08 00:11:53.602] Heartbeat: 1
[2023-06-08 00:11:56.603] Heartbeat: 0
[2023-06-08 00:11:59.602] Heartbeat: 1
[2023-06-08 00:12:02.602] Heartbeat: 0
[2023-06-08 00:12:05.603] Heartbeat: 1
[2023-06-08 00:12:08.605] Heartbeat: 0
[2023-06-08 00:12:11.604] Heartbeat: 1
[2023-06-08 00:12:14.605] Heartbeat: 0
[2023-06-08 00:12:17.604] Heartbeat: 1
[2023-06-08 00:12:20.604] Heartbeat: 0
[2023-06-08 00:12:23.604] Heartbeat: 1
[2023-06-08 00:12:26.604] Heartbeat: 0
[2023-06-08 00:12:29.604] Heartbeat: 1
[2023-06-08 00:12:32.605] Heartbeat: 0
[2023-06-08 00:12:35.605] Heartbeat: 1
[2023-06-08 00:12:38.605] Heartbeat: 0
[2023-06-08 00:12:41.605] Heartbeat: 1
[2023-06-08 00:12:44.605] Heartbeat: 0
