#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-10 00:00:01.845] Heartbeat: 0
[2021-06-10 00:00:04.844] Heartbeat: 1
[2021-06-10 00:00:07.844] Heartbeat: 0
[2021-06-10 00:00:10.844] Heartbeat: 1
[2021-06-10 00:00:13.845] Heartbeat: 0
[2021-06-10 00:00:16.845] Heartbeat: 1
[2021-06-10 00:00:19.845] Heartbeat: 0
[2021-06-10 00:00:22.845] Heartbeat: 1
[2021-06-10 00:00:25.845] Heartbeat: 0
[2021-06-10 00:00:28.845] Heartbeat: 1
[2021-06-10 00:00:31.845] Heartbeat: 0
[2021-06-10 00:00:34.846] Heartbeat: 1
[2021-06-10 00:00:37.845] Heartbeat: 0
[2021-06-10 00:00:40.846] Heartbeat: 1
[2021-06-10 00:00:43.846] Heartbeat: 0
[2021-06-10 00:00:46.846] Heartbeat: 1
[2021-06-10 00:00:49.845] Heartbeat: 0
[2021-06-10 00:00:52.846] Heartbeat: 1
[2021-06-10 00:00:55.845] Heartbeat: 0
[2021-06-10 00:00:58.846] Heartbeat: 1
[2021-06-10 00:01:01.846] Heartbeat: 0
[2021-06-10 00:01:04.846] Heartbeat: 1
[2021-06-10 00:01:07.846] Heartbeat: 0
[2021-06-10 00:01:10.846] Heartbeat: 1
[2021-06-10 00:01:13.847] Heartbeat: 0
[2021-06-10 00:01:16.847] Heartbeat: 1
[2021-06-10 00:01:19.846] Heartbeat: 0
[2021-06-10 00:01:22.847] Heartbeat: 1
[2021-06-10 00:01:25.847] Heartbeat: 0
[2021-06-10 00:01:28.846] Heartbeat: 1
[2021-06-10 00:01:31.846] Heartbeat: 0
[2021-06-10 00:01:34.847] Heartbeat: 1
[2021-06-10 00:01:37.846] Heartbeat: 0
[2021-06-10 00:01:40.847] Heartbeat: 1
[2021-06-10 00:01:43.846] Heartbeat: 0
[2021-06-10 00:01:46.847] Heartbeat: 1
[2021-06-10 00:01:49.847] Heartbeat: 0
[2021-06-10 00:01:52.847] Heartbeat: 1
[2021-06-10 00:01:55.847] Heartbeat: 0
[2021-06-10 00:01:58.847] Heartbeat: 1
[2021-06-10 00:02:01.848] Heartbeat: 0
[2021-06-10 00:02:04.848] Heartbeat: 1
[2021-06-10 00:02:07.847] Heartbeat: 0
[2021-06-10 00:02:10.847] Heartbeat: 1
[2021-06-10 00:02:13.848] Heartbeat: 0
[2021-06-10 00:02:16.848] Heartbeat: 1
