#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2022-06-07 00:00:02.086] Heartbeat: 1
[2022-06-07 00:00:05.087] Heartbeat: 0
[2022-06-07 00:00:08.086] Heartbeat: 1
[2022-06-07 00:00:11.087] Heartbeat: 0
[2022-06-07 00:00:14.086] Heartbeat: 1
[2022-06-07 00:00:17.086] Heartbeat: 0
[2022-06-07 00:00:20.086] Heartbeat: 1
[2022-06-07 00:00:23.087] Heartbeat: 0
[2022-06-07 00:00:26.087] Heartbeat: 1
[2022-06-07 00:00:29.087] Heartbeat: 0
[2022-06-07 00:00:32.086] Heartbeat: 1
[2022-06-07 00:00:35.088] Heartbeat: 0
[2022-06-07 00:00:38.087] Heartbeat: 1
[2022-06-07 00:00:41.087] Heartbeat: 0
[2022-06-07 00:00:44.087] Heartbeat: 1
[2022-06-07 00:00:47.088] Heartbeat: 0
[2022-06-07 00:00:50.088] Heartbeat: 1
[2022-06-07 00:00:53.088] Heartbeat: 0
[2022-06-07 00:00:56.087] Heartbeat: 1
[2022-06-07 00:00:59.088] Heartbeat: 0
[2022-06-07 00:01:02.088] Heartbeat: 1
[2022-06-07 00:01:05.088] Heartbeat: 0
[2022-06-07 00:01:08.088] Heartbeat: 1
[2022-06-07 00:01:11.088] Heartbeat: 0
[2022-06-07 00:01:14.088] Heartbeat: 1
[2022-06-07 00:01:17.089] Heartbeat: 0
[2022-06-07 00:01:20.088] Heartbeat: 1
[2022-06-07 00:01:23.089] Heartbeat: 0
[2022-06-07 00:01:26.089] Heartbeat: 1
[2022-06-07 00:01:29.088] Heartbeat: 0
[2022-06-07 00:01:32.089] Heartbeat: 1
[2022-06-07 00:01:35.089] Heartbeat: 0
[2022-06-07 00:01:38.089] Heartbeat: 1
[2022-06-07 00:01:41.089] Heartbeat: 0
[2022-06-07 00:01:44.089] Heartbeat: 1
[2022-06-07 00:01:47.089] Heartbeat: 0
[2022-06-07 00:01:50.089] Heartbeat: 1
[2022-06-07 00:01:53.090] Heartbeat: 0
[2022-06-07 00:01:56.089] Heartbeat: 1
[2022-06-07 00:01:59.090] Heartbeat: 0
[2022-06-07 00:02:02.090] Heartbeat: 1
[2022-06-07 00:02:05.090] Heartbeat: 0
[2022-06-07 00:02:08.089] Heartbeat: 1
[2022-06-07 00:02:11.090] Heartbeat: 0
[2022-06-07 00:02:14.090] Heartbeat: 1
[2022-06-07 00:02:17.090] Heartbeat: 0
[2022-06-07 00:02:20.091] Heartbeat: 1
[2022-06-07 00:02:23.091] Heartbeat: 0
[2022-06-07 00:02:26.092] Heartbeat: 1
[2022-06-07 00:02:29.091] Heartbeat: 0
[2022-06-07 00:02:32.091] Heartbeat: 1
[2022-06-07 00:02:35.091] Heartbeat: 0
[2022-06-07 00:02:38.092] Heartbeat: 1
[2022-06-07 00:02:41.092] Heartbeat: 0
[2022-06-07 00:02:44.092] Heartbeat: 1
[2022-06-07 00:02:47.092] Heartbeat: 0
[2022-06-07 00:02:50.092] Heartbeat: 1
[2022-06-07 00:02:53.092] Heartbeat: 0
[2022-06-07 00:02:56.092] Heartbeat: 1
[2022-06-07 00:02:59.092] Heartbeat: 0
[2022-06-07 00:03:02.092] Heartbeat: 1
[2022-06-07 00:03:05.093] Heartbeat: 0
[2022-06-07 00:03:08.093] Heartbeat: 1
[2022-06-07 00:03:11.093] Heartbeat: 0
[2022-06-07 00:03:14.093] Heartbeat: 1
[2022-06-07 00:03:17.093] Heartbeat: 0
[2022-06-07 00:03:20.093] Heartbeat: 1
[2022-06-07 00:03:23.092] Heartbeat: 0
