#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-07 00:00:00.079] Heartbeat: 0
[2021-06-07 00:00:03.079] Heartbeat: 1
[2021-06-07 00:00:06.079] Heartbeat: 0
[2021-06-07 00:00:09.080] Heartbeat: 1
[2021-06-07 00:00:12.080] Heartbeat: 0
[2021-06-07 00:00:15.080] Heartbeat: 1
[2021-06-07 00:00:18.080] Heartbeat: 0
[2021-06-07 00:00:21.081] Heartbeat: 1
[2021-06-07 00:00:24.081] Heartbeat: 0
[2021-06-07 00:00:27.080] Heartbeat: 1
[2021-06-07 00:00:30.080] Heartbeat: 0
[2021-06-07 00:00:33.081] Heartbeat: 1
[2021-06-07 00:00:36.080] Heartbeat: 0
[2021-06-07 00:00:39.081] Heartbeat: 1
[2021-06-07 00:00:42.080] Heartbeat: 0
[2021-06-07 00:00:45.081] Heartbeat: 1
[2021-06-07 00:00:48.081] Heartbeat: 0
[2021-06-07 00:00:51.081] Heartbeat: 1
[2021-06-07 00:00:54.081] Heartbeat: 0
[2021-06-07 00:00:57.081] Heartbeat: 1
[2021-06-07 00:01:00.081] Heartbeat: 0
[2021-06-07 00:01:03.081] Heartbeat: 1
[2021-06-07 00:01:06.082] Heartbeat: 0
[2021-06-07 00:01:09.081] Heartbeat: 1
[2021-06-07 00:01:12.081] Heartbeat: 0
[2021-06-07 00:01:15.081] Heartbeat: 1
[2021-06-07 00:01:18.082] Heartbeat: 0
[2021-06-07 00:01:21.082] Heartbeat: 1
[2021-06-07 00:01:24.082] Heartbeat: 0
[2021-06-07 00:01:27.082] Heartbeat: 1
[2021-06-07 00:01:30.082] Heartbeat: 0
[2021-06-07 00:01:33.082] Heartbeat: 1
[2021-06-07 00:01:36.082] Heartbeat: 0
[2021-06-07 00:01:39.082] Heartbeat: 1
[2021-06-07 00:01:42.083] Heartbeat: 0
[2021-06-07 00:01:45.082] Heartbeat: 1
[2021-06-07 00:01:48.083] Heartbeat: 0
[2021-06-07 00:01:51.083] Heartbeat: 1
[2021-06-07 00:01:54.083] Heartbeat: 0
[2021-06-07 00:01:57.083] Heartbeat: 1
[2021-06-07 00:02:00.083] Heartbeat: 0
[2021-06-07 00:02:03.083] Heartbeat: 1
[2021-06-07 00:02:06.084] Heartbeat: 0
[2021-06-07 00:02:09.083] Heartbeat: 1
[2021-06-07 00:02:12.083] Heartbeat: 0
[2021-06-07 00:02:15.083] Heartbeat: 1
[2021-06-07 00:02:18.084] Heartbeat: 0
[2021-06-07 00:02:21.083] Heartbeat: 1
[2021-06-07 00:02:24.084] Heartbeat: 0
[2021-06-07 00:02:27.083] Heartbeat: 1
[2021-06-07 00:02:30.084] Heartbeat: 0
[2021-06-07 00:02:33.084] Heartbeat: 1
[2021-06-07 00:02:36.083] Heartbeat: 0
[2021-06-07 00:02:39.084] Heartbeat: 1
[2021-06-07 00:02:42.085] Heartbeat: 0
[2021-06-07 00:02:45.084] Heartbeat: 1
[2021-06-07 00:02:48.085] Heartbeat: 0
[2021-06-07 00:02:51.084] Heartbeat: 1
[2021-06-07 00:02:54.084] Heartbeat: 0
[2021-06-07 00:02:57.084] Heartbeat: 1
[2021-06-07 00:03:00.084] Heartbeat: 0
[2021-06-07 00:03:03.084] Heartbeat: 1
[2021-06-07 00:03:06.084] Heartbeat: 0
[2021-06-07 00:03:09.085] Heartbeat: 1
[2021-06-07 00:03:12.085] Heartbeat: 0
[2021-06-07 00:03:15.085] Heartbeat: 1
[2021-06-07 00:03:18.085] Heartbeat: 0
[2021-06-07 00:03:21.085] Heartbeat: 1
[2021-06-07 00:03:24.085] Heartbeat: 0
[2021-06-07 00:03:27.085] Heartbeat: 1
