#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-24 00:00:00.277] Heartbeat: 1
[2021-06-24 00:00:03.277] Heartbeat: 0
[2021-06-24 00:00:06.277] Heartbeat: 1
[2021-06-24 00:00:09.277] Heartbeat: 0
[2021-06-24 00:00:12.277] Heartbeat: 1
[2021-06-24 00:00:15.277] Heartbeat: 0
[2021-06-24 00:00:18.277] Heartbeat: 1
[2021-06-24 00:00:21.278] Heartbeat: 0
[2021-06-24 00:00:24.277] Heartbeat: 1
[2021-06-24 00:00:27.278] Heartbeat: 0
[2021-06-24 00:00:30.278] Heartbeat: 1
[2021-06-24 00:00:33.278] Heartbeat: 0
[2021-06-24 00:00:36.278] Heartbeat: 1
[2021-06-24 00:00:39.278] Heartbeat: 0
[2021-06-24 00:00:42.279] Heartbeat: 1
[2021-06-24 00:00:45.278] Heartbeat: 0
[2021-06-24 00:00:48.278] Heartbeat: 1
[2021-06-24 00:00:51.279] Heartbeat: 0
[2021-06-24 00:00:54.279] Heartbeat: 1
[2021-06-24 00:00:57.279] Heartbeat: 0
[2021-06-24 00:01:00.279] Heartbeat: 1
[2021-06-24 00:01:03.279] Heartbeat: 0
[2021-06-24 00:01:06.279] Heartbeat: 1
[2021-06-24 00:01:09.279] Heartbeat: 0
[2021-06-24 00:01:12.279] Heartbeat: 1
[2021-06-24 00:01:15.279] Heartbeat: 0
[2021-06-24 00:01:18.279] Heartbeat: 1
[2021-06-24 00:01:21.279] Heartbeat: 0
[2021-06-24 00:01:24.279] Heartbeat: 1
[2021-06-24 00:01:27.280] Heartbeat: 0
[2021-06-24 00:01:30.280] Heartbeat: 1
[2021-06-24 00:01:33.280] Heartbeat: 0
[2021-06-24 00:01:36.279] Heartbeat: 1
[2021-06-24 00:01:39.280] Heartbeat: 0
[2021-06-24 00:01:42.280] Heartbeat: 1
[2021-06-24 00:01:45.280] Heartbeat: 0
[2021-06-24 00:01:48.280] Heartbeat: 1
[2021-06-24 00:01:51.281] Heartbeat: 0
[2021-06-24 00:01:54.281] Heartbeat: 1
[2021-06-24 00:01:57.280] Heartbeat: 0
[2021-06-24 00:02:00.280] Heartbeat: 1
[2021-06-24 00:02:03.280] Heartbeat: 0
[2021-06-24 00:02:06.280] Heartbeat: 1
[2021-06-24 00:02:09.280] Heartbeat: 0
[2021-06-24 00:02:12.280] Heartbeat: 1
[2021-06-24 00:02:15.281] Heartbeat: 0
[2021-06-24 00:02:18.280] Heartbeat: 1
[2021-06-24 00:02:21.280] Heartbeat: 0
[2021-06-24 00:02:24.281] Heartbeat: 1
[2021-06-24 00:02:27.281] Heartbeat: 0
[2021-06-24 00:02:30.281] Heartbeat: 1
[2021-06-24 00:02:33.281] Heartbeat: 0
[2021-06-24 00:02:36.281] Heartbeat: 1
[2021-06-24 00:02:39.281] Heartbeat: 0
[2021-06-24 00:02:42.281] Heartbeat: 1
[2021-06-24 00:02:45.281] Heartbeat: 0
[2021-06-24 00:02:48.281] Heartbeat: 1
[2021-06-24 00:02:51.281] Heartbeat: 0
[2021-06-24 00:02:54.282] Heartbeat: 1
[2021-06-24 00:02:57.281] Heartbeat: 0
[2021-06-24 00:03:00.281] Heartbeat: 1
[2021-06-24 00:03:03.281] Heartbeat: 0
[2021-06-24 00:03:06.282] Heartbeat: 1
[2021-06-24 00:03:09.282] Heartbeat: 0
[2021-06-24 00:03:12.283] Heartbeat: 1
[2021-06-24 00:03:15.282] Heartbeat: 0
[2021-06-24 00:03:18.282] Heartbeat: 1
[2021-06-24 00:03:21.282] Heartbeat: 0
[2021-06-24 00:03:24.282] Heartbeat: 1
[2021-06-24 00:03:27.283] Heartbeat: 0
[2021-06-24 00:03:30.283] Heartbeat: 1
[2021-06-24 00:03:33.282] Heartbeat: 0
[2021-06-24 00:03:36.282] Heartbeat: 1
[2021-06-24 00:03:39.283] Heartbeat: 0
[2021-06-24 00:03:42.282] Heartbeat: 1
[2021-06-24 00:03:45.283] Heartbeat: 0
[2021-06-24 00:03:48.284] Heartbeat: 1
[2021-06-24 00:03:51.285] Heartbeat: 0
[2021-06-24 00:03:54.287] Heartbeat: 1
[2021-06-24 00:03:57.289] Heartbeat: 0
[2021-06-24 00:04:00.294] Heartbeat: 1
[2021-06-24 00:04:03.289] Heartbeat: 0
[2021-06-24 00:04:06.289] Heartbeat: 1
[2021-06-24 00:04:09.293] Heartbeat: 0
[2021-06-24 00:04:12.295] Heartbeat: 1
[2021-06-24 00:04:15.299] Heartbeat: 0
[2021-06-24 00:04:18.302] Heartbeat: 1
[2021-06-24 00:04:21.303] Heartbeat: 0
[2021-06-24 00:04:24.284] Heartbeat: 1
[2021-06-24 00:04:27.285] Heartbeat: 0
[2021-06-24 00:04:30.284] Heartbeat: 1
[2021-06-24 00:04:33.284] Heartbeat: 0
[2021-06-24 00:04:36.285] Heartbeat: 1
[2021-06-24 00:04:39.284] Heartbeat: 0
[2021-06-24 00:04:42.284] Heartbeat: 1
[2021-06-24 00:04:45.285] Heartbeat: 0
[2021-06-24 00:04:48.285] Heartbeat: 1
[2021-06-24 00:04:51.284] Heartbeat: 0
[2021-06-24 00:04:54.285] Heartbeat: 1
[2021-06-24 00:04:57.285] Heartbeat: 0
[2021-06-24 00:05:00.285] Heartbeat: 1
[2021-06-24 00:05:03.285] Heartbeat: 0
[2021-06-24 00:05:06.285] Heartbeat: 1
[2021-06-24 00:05:09.285] Heartbeat: 0
[2021-06-24 00:05:12.285] Heartbeat: 1
[2021-06-24 00:05:15.286] Heartbeat: 0
[2021-06-24 00:05:18.286] Heartbeat: 1
[2021-06-24 00:05:21.285] Heartbeat: 0
[2021-06-24 00:05:24.285] Heartbeat: 1
[2021-06-24 00:05:27.285] Heartbeat: 0
[2021-06-24 00:05:30.286] Heartbeat: 1
[2021-06-24 00:05:33.286] Heartbeat: 0
[2021-06-24 00:05:36.285] Heartbeat: 1
[2021-06-24 00:05:39.285] Heartbeat: 0
[2021-06-24 00:05:42.286] Heartbeat: 1
[2021-06-24 00:05:45.286] Heartbeat: 0
