#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2023-06-18 00:00:01.290] Heartbeat: 1
[2023-06-18 00:00:04.289] Heartbeat: 0
[2023-06-18 00:00:07.290] Heartbeat: 1
[2023-06-18 00:00:10.290] Heartbeat: 0
[2023-06-18 00:00:13.291] Heartbeat: 1
[2023-06-18 00:00:16.291] Heartbeat: 0
[2023-06-18 00:00:19.290] Heartbeat: 1
[2023-06-18 00:00:22.290] Heartbeat: 0
[2023-06-18 00:00:25.291] Heartbeat: 1
[2023-06-18 00:00:28.291] Heartbeat: 0
[2023-06-18 00:00:31.291] Heartbeat: 1
[2023-06-18 00:00:34.291] Heartbeat: 0
[2023-06-18 00:00:37.291] Heartbeat: 1
[2023-06-18 00:00:40.291] Heartbeat: 0
[2023-06-18 00:00:43.290] Heartbeat: 1
[2023-06-18 00:00:46.291] Heartbeat: 0
[2023-06-18 00:00:49.291] Heartbeat: 1
[2023-06-18 00:00:52.291] Heartbeat: 0
[2023-06-18 00:00:55.292] Heartbeat: 1
[2023-06-18 00:00:58.291] Heartbeat: 0
[2023-06-18 00:01:01.291] Heartbeat: 1
[2023-06-18 00:01:04.292] Heartbeat: 0
[2023-06-18 00:01:07.292] Heartbeat: 1
[2023-06-18 00:01:10.291] Heartbeat: 0
[2023-06-18 00:01:13.292] Heartbeat: 1
[2023-06-18 00:01:16.292] Heartbeat: 0
[2023-06-18 00:01:19.292] Heartbeat: 1
[2023-06-18 00:01:22.292] Heartbeat: 0
[2023-06-18 00:01:25.293] Heartbeat: 1
[2023-06-18 00:01:28.293] Heartbeat: 0
[2023-06-18 00:01:31.292] Heartbeat: 1
[2023-06-18 00:01:34.293] Heartbeat: 0
[2023-06-18 00:01:37.293] Heartbeat: 1
[2023-06-18 00:01:40.293] Heartbeat: 0
[2023-06-18 00:01:43.293] Heartbeat: 1
[2023-06-18 00:01:46.293] Heartbeat: 0
[2023-06-18 00:01:49.293] Heartbeat: 1
[2023-06-18 00:01:52.293] Heartbeat: 0
[2023-06-18 00:01:55.293] Heartbeat: 1
[2023-06-18 00:01:58.294] Heartbeat: 0
[2023-06-18 00:02:01.293] Heartbeat: 1
[2023-06-18 00:02:04.293] Heartbeat: 0
[2023-06-18 00:02:07.293] Heartbeat: 1
[2023-06-18 00:02:10.293] Heartbeat: 0
[2023-06-18 00:02:13.293] Heartbeat: 1
[2023-06-18 00:02:16.294] Heartbeat: 0
[2023-06-18 00:02:19.294] Heartbeat: 1
[2023-06-18 00:02:22.294] Heartbeat: 0
[2023-06-18 00:02:25.293] Heartbeat: 1
[2023-06-18 00:02:28.296] Heartbeat: 0
[2023-06-18 00:02:31.295] Heartbeat: 1
[2023-06-18 00:02:34.294] Heartbeat: 0
[2023-06-18 00:02:37.294] Heartbeat: 1
[2023-06-18 00:02:40.294] Heartbeat: 0
[2023-06-18 00:02:43.294] Heartbeat: 1
[2023-06-18 00:02:46.294] Heartbeat: 0
[2023-06-18 00:02:49.295] Heartbeat: 1
[2023-06-18 00:02:52.294] Heartbeat: 0
[2023-06-18 00:02:55.295] Heartbeat: 1
[2023-06-18 00:02:58.295] Heartbeat: 0
[2023-06-18 00:03:01.295] Heartbeat: 1
[2023-06-18 00:03:04.295] Heartbeat: 0
[2023-06-18 00:03:07.295] Heartbeat: 1
[2023-06-18 00:03:10.295] Heartbeat: 0
[2023-06-18 00:03:13.296] Heartbeat: 1
[2023-06-18 00:03:16.294] Heartbeat: 0
[2023-06-18 00:03:19.295] Heartbeat: 1
[2023-06-18 00:03:22.295] Heartbeat: 0
[2023-06-18 00:03:25.296] Heartbeat: 1
[2023-06-18 00:03:28.296] Heartbeat: 0
[2023-06-18 00:03:31.296] Heartbeat: 1
[2023-06-18 00:03:34.296] Heartbeat: 0
[2023-06-18 00:03:37.296] Heartbeat: 1
[2023-06-18 00:03:40.295] Heartbeat: 0
[2023-06-18 00:03:43.296] Heartbeat: 1
[2023-06-18 00:03:46.297] Heartbeat: 0
[2023-06-18 00:03:49.297] Heartbeat: 1
[2023-06-18 00:03:52.304] Heartbeat: 0
[2023-06-18 00:03:55.304] Heartbeat: 1
[2023-06-18 00:03:58.303] Heartbeat: 0
[2023-06-18 00:04:01.304] Heartbeat: 1
[2023-06-18 00:04:04.304] Heartbeat: 0
[2023-06-18 00:04:07.304] Heartbeat: 1
[2023-06-18 00:04:10.305] Heartbeat: 0
[2023-06-18 00:04:13.304] Heartbeat: 1
[2023-06-18 00:04:16.305] Heartbeat: 0
[2023-06-18 00:04:19.305] Heartbeat: 1
[2023-06-18 00:04:22.305] Heartbeat: 0
[2023-06-18 00:04:25.304] Heartbeat: 1
[2023-06-18 00:04:28.305] Heartbeat: 0
[2023-06-18 00:04:31.305] Heartbeat: 1
[2023-06-18 00:04:34.305] Heartbeat: 0
[2023-06-18 00:04:37.305] Heartbeat: 1
[2023-06-18 00:04:40.304] Heartbeat: 0
[2023-06-18 00:04:43.306] Heartbeat: 1
[2023-06-18 00:04:46.305] Heartbeat: 0
[2023-06-18 00:04:49.305] Heartbeat: 1
[2023-06-18 00:04:52.306] Heartbeat: 0
[2023-06-18 00:04:55.308] Heartbeat: 1
[2023-06-18 00:04:58.306] Heartbeat: 0
[2023-06-18 00:05:01.306] Heartbeat: 1
[2023-06-18 00:05:04.306] Heartbeat: 0
[2023-06-18 00:05:07.307] Heartbeat: 1
[2023-06-18 00:05:10.306] Heartbeat: 0
[2023-06-18 00:05:13.307] Heartbeat: 1
[2023-06-18 00:05:16.306] Heartbeat: 0
[2023-06-18 00:05:19.306] Heartbeat: 1
[2023-06-18 00:05:22.306] Heartbeat: 0
[2023-06-18 00:05:25.307] Heartbeat: 1
[2023-06-18 00:05:28.307] Heartbeat: 0
[2023-06-18 00:05:31.306] Heartbeat: 1
[2023-06-18 00:05:34.307] Heartbeat: 0
[2023-06-18 00:05:37.307] Heartbeat: 1
[2023-06-18 00:05:40.307] Heartbeat: 0
[2023-06-18 00:05:43.307] Heartbeat: 1
[2023-06-18 00:05:46.307] Heartbeat: 0
[2023-06-18 00:05:49.307] Heartbeat: 1
[2023-06-18 00:05:52.309] Heartbeat: 0
[2023-06-18 00:05:55.308] Heartbeat: 1
[2023-06-18 00:05:58.307] Heartbeat: 0
[2023-06-18 00:06:01.308] Heartbeat: 1
[2023-06-18 00:06:04.308] Heartbeat: 0
[2023-06-18 00:06:07.308] Heartbeat: 1
[2023-06-18 00:06:10.308] Heartbeat: 0
[2023-06-18 00:06:13.308] Heartbeat: 1
[2023-06-18 00:06:16.308] Heartbeat: 0
[2023-06-18 00:06:19.309] Heartbeat: 1
[2023-06-18 00:06:22.308] Heartbeat: 0
[2023-06-18 00:06:25.308] Heartbeat: 1
[2023-06-18 00:06:28.309] Heartbeat: 0
[2023-06-18 00:06:31.310] Heartbeat: 1
[2023-06-18 00:06:34.310] Heartbeat: 0
[2023-06-18 00:06:37.310] Heartbeat: 1
[2023-06-18 00:06:40.310] Heartbeat: 0
[2023-06-18 00:06:43.310] Heartbeat: 1
[2023-06-18 00:06:46.310] Heartbeat: 0
[2023-06-18 00:06:49.310] Heartbeat: 1
[2023-06-18 00:06:52.310] Heartbeat: 0
[2023-06-18 00:06:55.310] Heartbeat: 1
[2023-06-18 00:06:58.310] Heartbeat: 0
[2023-06-18 00:07:01.311] Heartbeat: 1
[2023-06-18 00:07:04.311] Heartbeat: 0
[2023-06-18 00:07:07.311] Heartbeat: 1
[2023-06-18 00:07:10.311] Heartbeat: 0
[2023-06-18 00:07:13.311] Heartbeat: 1
[2023-06-18 00:07:16.311] Heartbeat: 0
[2023-06-18 00:07:19.311] Heartbeat: 1
[2023-06-18 00:07:22.311] Heartbeat: 0
[2023-06-18 00:07:25.312] Heartbeat: 1
[2023-06-18 00:07:28.311] Heartbeat: 0
[2023-06-18 00:07:31.311] Heartbeat: 1
[2023-06-18 00:07:34.312] Heartbeat: 0
[2023-06-18 00:07:37.311] Heartbeat: 1
[2023-06-18 00:07:40.312] Heartbeat: 0
[2023-06-18 00:07:43.311] Heartbeat: 1
[2023-06-18 00:07:46.312] Heartbeat: 0
[2023-06-18 00:07:49.312] Heartbeat: 1
[2023-06-18 00:07:52.312] Heartbeat: 0
[2023-06-18 00:07:55.312] Heartbeat: 1
[2023-06-18 00:07:58.313] Heartbeat: 0
[2023-06-18 00:08:01.313] Heartbeat: 1
[2023-06-18 00:08:04.312] Heartbeat: 0
[2023-06-18 00:08:07.312] Heartbeat: 1
[2023-06-18 00:08:10.313] Heartbeat: 0
[2023-06-18 00:08:13.313] Heartbeat: 1
[2023-06-18 00:08:16.313] Heartbeat: 0
[2023-06-18 00:08:19.313] Heartbeat: 1
[2023-06-18 00:08:22.313] Heartbeat: 0
[2023-06-18 00:08:25.313] Heartbeat: 1
[2023-06-18 00:08:28.313] Heartbeat: 0
[2023-06-18 00:08:31.313] Heartbeat: 1
[2023-06-18 00:08:34.313] Heartbeat: 0
[2023-06-18 00:08:37.313] Heartbeat: 1
[2023-06-18 00:08:40.313] Heartbeat: 0
[2023-06-18 00:08:43.313] Heartbeat: 1
[2023-06-18 00:08:46.313] Heartbeat: 0
[2023-06-18 00:08:49.313] Heartbeat: 1
[2023-06-18 00:08:52.314] Heartbeat: 0
[2023-06-18 00:08:55.315] Heartbeat: 1
