#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-09 00:00:02.281] Heartbeat: 1
[2021-06-09 00:00:05.280] Heartbeat: 0
[2021-06-09 00:00:08.281] Heartbeat: 1
[2021-06-09 00:00:11.280] Heartbeat: 0
[2021-06-09 00:00:14.281] Heartbeat: 1
[2021-06-09 00:00:17.281] Heartbeat: 0
[2021-06-09 00:00:20.281] Heartbeat: 1
[2021-06-09 00:00:23.281] Heartbeat: 0
[2021-06-09 00:00:26.281] Heartbeat: 1
[2021-06-09 00:00:29.281] Heartbeat: 0
[2021-06-09 00:00:32.281] Heartbeat: 1
[2021-06-09 00:00:35.281] Heartbeat: 0
[2021-06-09 00:00:38.281] Heartbeat: 1
[2021-06-09 00:00:41.281] Heartbeat: 0
[2021-06-09 00:00:44.282] Heartbeat: 1
[2021-06-09 00:00:47.282] Heartbeat: 0
[2021-06-09 00:00:50.281] Heartbeat: 1
[2021-06-09 00:00:53.282] Heartbeat: 0
[2021-06-09 00:00:56.282] Heartbeat: 1
[2021-06-09 00:00:59.282] Heartbeat: 0
[2021-06-09 00:01:02.281] Heartbeat: 1
[2021-06-09 00:01:05.282] Heartbeat: 0
[2021-06-09 00:01:08.282] Heartbeat: 1
[2021-06-09 00:01:11.282] Heartbeat: 0
[2021-06-09 00:01:14.282] Heartbeat: 1
[2021-06-09 00:01:17.283] Heartbeat: 0
[2021-06-09 00:01:20.282] Heartbeat: 1
[2021-06-09 00:01:23.282] Heartbeat: 0
[2021-06-09 00:01:26.283] Heartbeat: 1
[2021-06-09 00:01:29.282] Heartbeat: 0
[2021-06-09 00:01:32.283] Heartbeat: 1
[2021-06-09 00:01:35.283] Heartbeat: 0
[2021-06-09 00:01:38.282] Heartbeat: 1
[2021-06-09 00:01:41.283] Heartbeat: 0
[2021-06-09 00:01:44.283] Heartbeat: 1
[2021-06-09 00:01:47.283] Heartbeat: 0
[2021-06-09 00:01:50.283] Heartbeat: 1
[2021-06-09 00:01:53.283] Heartbeat: 0
[2021-06-09 00:01:56.283] Heartbeat: 1
[2021-06-09 00:01:59.284] Heartbeat: 0
[2021-06-09 00:02:02.284] Heartbeat: 1
[2021-06-09 00:02:05.283] Heartbeat: 0
[2021-06-09 00:02:08.283] Heartbeat: 1
[2021-06-09 00:02:11.284] Heartbeat: 0
[2021-06-09 00:02:14.284] Heartbeat: 1
[2021-06-09 00:02:17.284] Heartbeat: 0
[2021-06-09 00:02:20.284] Heartbeat: 1
[2021-06-09 00:02:23.284] Heartbeat: 0
[2021-06-09 00:02:26.284] Heartbeat: 1
[2021-06-09 00:02:29.284] Heartbeat: 0
[2021-06-09 00:02:32.284] Heartbeat: 1
[2021-06-09 00:02:35.284] Heartbeat: 0
[2021-06-09 00:02:38.285] Heartbeat: 1
[2021-06-09 00:02:41.284] Heartbeat: 0
[2021-06-09 00:02:44.284] Heartbeat: 1
[2021-06-09 00:02:47.285] Heartbeat: 0
[2021-06-09 00:02:50.285] Heartbeat: 1
[2021-06-09 00:02:53.285] Heartbeat: 0
[2021-06-09 00:02:56.285] Heartbeat: 1
[2021-06-09 00:02:59.285] Heartbeat: 0
[2021-06-09 00:03:02.285] Heartbeat: 1
[2021-06-09 00:03:05.285] Heartbeat: 0
[2021-06-09 00:03:08.285] Heartbeat: 1
[2021-06-09 00:03:11.285] Heartbeat: 0
[2021-06-09 00:03:14.286] Heartbeat: 1
[2021-06-09 00:03:17.286] Heartbeat: 0
[2021-06-09 00:03:20.285] Heartbeat: 1
[2021-06-09 00:03:23.286] Heartbeat: 0
[2021-06-09 00:03:26.286] Heartbeat: 1
[2021-06-09 00:03:29.286] Heartbeat: 0
