#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-30 00:00:02.165] Heartbeat: 0
[2021-06-30 00:00:05.165] Heartbeat: 1
[2021-06-30 00:00:08.165] Heartbeat: 0
[2021-06-30 00:00:11.165] Heartbeat: 1
[2021-06-30 00:00:14.165] Heartbeat: 0
[2021-06-30 00:00:17.165] Heartbeat: 1
[2021-06-30 00:00:20.166] Heartbeat: 0
[2021-06-30 00:00:23.165] Heartbeat: 1
[2021-06-30 00:00:26.165] Heartbeat: 0
[2021-06-30 00:00:29.165] Heartbeat: 1
[2021-06-30 00:00:32.165] Heartbeat: 0
[2021-06-30 00:00:35.165] Heartbeat: 1
[2021-06-30 00:00:38.166] Heartbeat: 0
[2021-06-30 00:00:41.166] Heartbeat: 1
[2021-06-30 00:00:44.166] Heartbeat: 0
[2021-06-30 00:00:47.166] Heartbeat: 1
[2021-06-30 00:00:50.165] Heartbeat: 0
[2021-06-30 00:00:53.166] Heartbeat: 1
[2021-06-30 00:00:56.165] Heartbeat: 0
[2021-06-30 00:00:59.166] Heartbeat: 1
[2021-06-30 00:01:02.166] Heartbeat: 0
[2021-06-30 00:01:05.166] Heartbeat: 1
[2021-06-30 00:01:08.166] Heartbeat: 0
[2021-06-30 00:01:11.166] Heartbeat: 1
[2021-06-30 00:01:14.166] Heartbeat: 0
[2021-06-30 00:01:17.167] Heartbeat: 1
[2021-06-30 00:01:20.167] Heartbeat: 0
[2021-06-30 00:01:23.167] Heartbeat: 1
[2021-06-30 00:01:26.167] Heartbeat: 0
[2021-06-30 00:01:29.167] Heartbeat: 1
[2021-06-30 00:01:32.167] Heartbeat: 0
[2021-06-30 00:01:35.167] Heartbeat: 1
[2021-06-30 00:01:38.167] Heartbeat: 0
[2021-06-30 00:01:41.167] Heartbeat: 1
[2021-06-30 00:01:44.167] Heartbeat: 0
[2021-06-30 00:01:47.167] Heartbeat: 1
[2021-06-30 00:01:50.167] Heartbeat: 0
[2021-06-30 00:01:53.167] Heartbeat: 1
[2021-06-30 00:01:56.167] Heartbeat: 0
[2021-06-30 00:01:59.167] Heartbeat: 1
[2021-06-30 00:02:02.168] Heartbeat: 0
[2021-06-30 00:02:05.168] Heartbeat: 1
[2021-06-30 00:02:08.168] Heartbeat: 0
[2021-06-30 00:02:11.168] Heartbeat: 1
[2021-06-30 00:02:14.168] Heartbeat: 0
[2021-06-30 00:02:17.168] Heartbeat: 1
[2021-06-30 00:02:20.168] Heartbeat: 0
[2021-06-30 00:02:23.168] Heartbeat: 1
[2021-06-30 00:02:26.168] Heartbeat: 0
[2021-06-30 00:02:29.168] Heartbeat: 1
[2021-06-30 00:02:32.168] Heartbeat: 0
[2021-06-30 00:02:35.168] Heartbeat: 1
[2021-06-30 00:02:38.169] Heartbeat: 0
[2021-06-30 00:02:41.169] Heartbeat: 1
[2021-06-30 00:02:44.169] Heartbeat: 0
[2021-06-30 00:02:47.168] Heartbeat: 1
[2021-06-30 00:02:50.169] Heartbeat: 0
[2021-06-30 00:02:53.169] Heartbeat: 1
[2021-06-30 00:02:56.169] Heartbeat: 0
[2021-06-30 00:02:59.169] Heartbeat: 1
[2021-06-30 00:03:02.169] Heartbeat: 0
[2021-06-30 00:03:05.169] Heartbeat: 1
[2021-06-30 00:03:08.170] Heartbeat: 0
[2021-06-30 00:03:11.169] Heartbeat: 1
[2021-06-30 00:03:14.170] Heartbeat: 0
[2021-06-30 00:03:17.170] Heartbeat: 1
[2021-06-30 00:03:20.170] Heartbeat: 0
[2021-06-30 00:03:23.170] Heartbeat: 1
[2021-06-30 00:03:26.170] Heartbeat: 0
[2021-06-30 00:03:29.170] Heartbeat: 1
[2021-06-30 00:03:32.170] Heartbeat: 0
[2021-06-30 00:03:35.171] Heartbeat: 1
[2021-06-30 00:03:38.171] Heartbeat: 0
[2021-06-30 00:03:41.171] Heartbeat: 1
[2021-06-30 00:03:44.171] Heartbeat: 0
[2021-06-30 00:03:47.171] Heartbeat: 1
[2021-06-30 00:03:50.171] Heartbeat: 0
[2021-06-30 00:03:53.172] Heartbeat: 1
[2021-06-30 00:03:56.172] Heartbeat: 0
[2021-06-30 00:03:59.172] Heartbeat: 1
[2021-06-30 00:04:02.172] Heartbeat: 0
[2021-06-30 00:04:05.172] Heartbeat: 1
[2021-06-30 00:04:08.172] Heartbeat: 0
[2021-06-30 00:04:11.172] Heartbeat: 1
[2021-06-30 00:04:14.172] Heartbeat: 0
[2021-06-30 00:04:17.172] Heartbeat: 1
[2021-06-30 00:04:20.172] Heartbeat: 0
[2021-06-30 00:04:23.172] Heartbeat: 1
[2021-06-30 00:04:26.172] Heartbeat: 0
[2021-06-30 00:04:29.173] Heartbeat: 1
[2021-06-30 00:04:32.173] Heartbeat: 0
[2021-06-30 00:04:35.173] Heartbeat: 1
[2021-06-30 00:04:38.173] Heartbeat: 0
[2021-06-30 00:04:41.173] Heartbeat: 1
[2021-06-30 00:04:44.173] Heartbeat: 0
[2021-06-30 00:04:47.172] Heartbeat: 1
[2021-06-30 00:04:50.173] Heartbeat: 0
[2021-06-30 00:04:53.173] Heartbeat: 1
[2021-06-30 00:04:56.173] Heartbeat: 0
[2021-06-30 00:04:59.174] Heartbeat: 1
[2021-06-30 00:05:02.174] Heartbeat: 0
[2021-06-30 00:05:05.173] Heartbeat: 1
[2021-06-30 00:05:08.174] Heartbeat: 0
[2021-06-30 00:05:11.174] Heartbeat: 1
[2021-06-30 00:05:14.173] Heartbeat: 0
[2021-06-30 00:05:17.173] Heartbeat: 1
[2021-06-30 00:05:20.174] Heartbeat: 0
[2021-06-30 00:05:23.174] Heartbeat: 1
[2021-06-30 00:05:26.174] Heartbeat: 0
[2021-06-30 00:05:29.174] Heartbeat: 1
[2021-06-30 00:05:32.174] Heartbeat: 0
[2021-06-30 00:05:35.174] Heartbeat: 1
[2021-06-30 00:05:38.174] Heartbeat: 0
[2021-06-30 00:05:41.174] Heartbeat: 1
[2021-06-30 00:05:44.174] Heartbeat: 0
[2021-06-30 00:05:47.174] Heartbeat: 1
[2021-06-30 00:05:50.174] Heartbeat: 0
[2021-06-30 00:05:53.174] Heartbeat: 1
[2021-06-30 00:05:56.175] Heartbeat: 0
[2021-06-30 00:05:59.175] Heartbeat: 1
[2021-06-30 00:06:02.175] Heartbeat: 0
[2021-06-30 00:06:05.175] Heartbeat: 1
[2021-06-30 00:06:08.176] Heartbeat: 0
[2021-06-30 00:06:11.175] Heartbeat: 1
[2021-06-30 00:06:14.175] Heartbeat: 0
[2021-06-30 00:06:17.175] Heartbeat: 1
[2021-06-30 00:06:20.175] Heartbeat: 0
[2021-06-30 00:06:23.175] Heartbeat: 1
[2021-06-30 00:06:26.175] Heartbeat: 0
[2021-06-30 00:06:29.175] Heartbeat: 1
[2021-06-30 00:06:32.175] Heartbeat: 0
[2021-06-30 00:06:35.175] Heartbeat: 1
[2021-06-30 00:06:38.175] Heartbeat: 0
[2021-06-30 00:06:41.176] Heartbeat: 1
[2021-06-30 00:06:44.176] Heartbeat: 0
[2021-06-30 00:06:47.176] Heartbeat: 1
[2021-06-30 00:06:50.176] Heartbeat: 0
[2021-06-30 00:06:53.176] Heartbeat: 1
[2021-06-30 00:06:56.176] Heartbeat: 0
[2021-06-30 00:06:59.176] Heartbeat: 1
[2021-06-30 00:07:02.176] Heartbeat: 0
[2021-06-30 00:07:05.177] Heartbeat: 1
[2021-06-30 00:07:08.177] Heartbeat: 0
[2021-06-30 00:07:11.177] Heartbeat: 1
[2021-06-30 00:07:14.177] Heartbeat: 0
[2021-06-30 00:07:17.177] Heartbeat: 1
[2021-06-30 00:07:20.177] Heartbeat: 0
[2021-06-30 00:07:23.177] Heartbeat: 1
[2021-06-30 00:07:26.177] Heartbeat: 0
[2021-06-30 00:07:29.177] Heartbeat: 1
[2021-06-30 00:07:32.177] Heartbeat: 0
[2021-06-30 00:07:35.177] Heartbeat: 1
[2021-06-30 00:07:38.177] Heartbeat: 0
[2021-06-30 00:07:41.177] Heartbeat: 1
[2021-06-30 00:07:44.178] Heartbeat: 0
[2021-06-30 00:07:47.178] Heartbeat: 1
[2021-06-30 00:07:50.177] Heartbeat: 0
[2021-06-30 00:07:53.178] Heartbeat: 1
[2021-06-30 00:07:56.177] Heartbeat: 0
[2021-06-30 00:07:59.178] Heartbeat: 1
[2021-06-30 00:08:02.178] Heartbeat: 0
[2021-06-30 00:08:05.178] Heartbeat: 1
[2021-06-30 00:08:08.178] Heartbeat: 0
[2021-06-30 00:08:11.178] Heartbeat: 1
[2021-06-30 00:08:14.178] Heartbeat: 0
[2021-06-30 00:08:17.178] Heartbeat: 1
[2021-06-30 00:08:20.178] Heartbeat: 0
[2021-06-30 00:08:23.178] Heartbeat: 1
[2021-06-30 00:08:26.178] Heartbeat: 0
[2021-06-30 00:08:29.178] Heartbeat: 1
[2021-06-30 00:08:32.179] Heartbeat: 0
[2021-06-30 00:08:35.179] Heartbeat: 1
[2021-06-30 00:08:38.178] Heartbeat: 0
[2021-06-30 00:08:41.179] Heartbeat: 1
[2021-06-30 00:08:44.179] Heartbeat: 0
[2021-06-30 00:08:47.179] Heartbeat: 1
[2021-06-30 00:08:50.179] Heartbeat: 0
[2021-06-30 00:08:53.180] Heartbeat: 1
[2021-06-30 00:08:56.179] Heartbeat: 0
[2021-06-30 00:08:59.180] Heartbeat: 1
[2021-06-30 00:09:02.180] Heartbeat: 0
[2021-06-30 00:09:05.179] Heartbeat: 1
[2021-06-30 00:09:08.179] Heartbeat: 0
[2021-06-30 00:09:11.180] Heartbeat: 1
[2021-06-30 00:09:14.180] Heartbeat: 0
[2021-06-30 00:09:17.179] Heartbeat: 1
[2021-06-30 00:09:20.180] Heartbeat: 0
[2021-06-30 00:09:23.180] Heartbeat: 1
[2021-06-30 00:09:26.179] Heartbeat: 0
[2021-06-30 00:09:29.180] Heartbeat: 1
[2021-06-30 00:09:32.180] Heartbeat: 0
[2021-06-30 00:09:35.180] Heartbeat: 1
[2021-06-30 00:09:38.180] Heartbeat: 0
[2021-06-30 00:09:41.181] Heartbeat: 1
[2021-06-30 00:09:44.180] Heartbeat: 0
[2021-06-30 00:09:47.180] Heartbeat: 1
[2021-06-30 00:09:50.181] Heartbeat: 0
[2021-06-30 00:09:53.181] Heartbeat: 1
[2021-06-30 00:09:56.180] Heartbeat: 0
[2021-06-30 00:09:59.181] Heartbeat: 1
[2021-06-30 00:10:02.181] Heartbeat: 0
[2021-06-30 00:10:05.181] Heartbeat: 1
[2021-06-30 00:10:08.181] Heartbeat: 0
[2021-06-30 00:10:11.181] Heartbeat: 1
[2021-06-30 00:10:14.181] Heartbeat: 0
[2021-06-30 00:10:17.181] Heartbeat: 1
[2021-06-30 00:10:20.182] Heartbeat: 0
[2021-06-30 00:10:23.182] Heartbeat: 1
[2021-06-30 00:10:26.181] Heartbeat: 0
[2021-06-30 00:10:29.181] Heartbeat: 1
[2021-06-30 00:10:32.181] Heartbeat: 0
[2021-06-30 00:10:35.181] Heartbeat: 1
[2021-06-30 00:10:38.181] Heartbeat: 0
[2021-06-30 00:10:41.182] Heartbeat: 1
[2021-06-30 00:10:44.182] Heartbeat: 0
[2021-06-30 00:10:47.182] Heartbeat: 1
[2021-06-30 00:10:50.183] Heartbeat: 0
[2021-06-30 00:10:53.182] Heartbeat: 1
[2021-06-30 00:10:56.182] Heartbeat: 0
[2021-06-30 00:10:59.182] Heartbeat: 1
