#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-22 00:00:01.187] Heartbeat: 1
[2021-06-22 00:00:04.188] Heartbeat: 0
[2021-06-22 00:00:07.187] Heartbeat: 1
[2021-06-22 00:00:10.187] Heartbeat: 0
[2021-06-22 00:00:13.188] Heartbeat: 1
[2021-06-22 00:00:16.187] Heartbeat: 0
[2021-06-22 00:00:19.188] Heartbeat: 1
[2021-06-22 00:00:22.188] Heartbeat: 0
[2021-06-22 00:00:25.188] Heartbeat: 1
[2021-06-22 00:00:28.188] Heartbeat: 0
[2021-06-22 00:00:31.188] Heartbeat: 1
[2021-06-22 00:00:34.188] Heartbeat: 0
[2021-06-22 00:00:37.188] Heartbeat: 1
[2021-06-22 00:00:40.188] Heartbeat: 0
[2021-06-22 00:00:43.189] Heartbeat: 1
[2021-06-22 00:00:46.188] Heartbeat: 0
[2021-06-22 00:00:49.188] Heartbeat: 1
[2021-06-22 00:00:52.189] Heartbeat: 0
[2021-06-22 00:00:55.188] Heartbeat: 1
[2021-06-22 00:00:58.189] Heartbeat: 0
[2021-06-22 00:01:01.189] Heartbeat: 1
[2021-06-22 00:01:04.189] Heartbeat: 0
[2021-06-22 00:01:07.189] Heartbeat: 1
[2021-06-22 00:01:10.189] Heartbeat: 0
[2021-06-22 00:01:13.189] Heartbeat: 1
[2021-06-22 00:01:16.189] Heartbeat: 0
[2021-06-22 00:01:19.189] Heartbeat: 1
[2021-06-22 00:01:22.189] Heartbeat: 0
[2021-06-22 00:01:25.189] Heartbeat: 1
[2021-06-22 00:01:28.190] Heartbeat: 0
[2021-06-22 00:01:31.190] Heartbeat: 1
[2021-06-22 00:01:34.190] Heartbeat: 0
[2021-06-22 00:01:37.190] Heartbeat: 1
[2021-06-22 00:01:40.190] Heartbeat: 0
[2021-06-22 00:01:43.190] Heartbeat: 1
[2021-06-22 00:01:46.190] Heartbeat: 0
[2021-06-22 00:01:49.190] Heartbeat: 1
[2021-06-22 00:01:52.190] Heartbeat: 0
[2021-06-22 00:01:55.191] Heartbeat: 1
[2021-06-22 00:01:58.190] Heartbeat: 0
[2021-06-22 00:02:01.190] Heartbeat: 1
[2021-06-22 00:02:04.190] Heartbeat: 0
[2021-06-22 00:02:07.190] Heartbeat: 1
[2021-06-22 00:02:10.191] Heartbeat: 0
[2021-06-22 00:02:13.190] Heartbeat: 1
[2021-06-22 00:02:16.191] Heartbeat: 0
[2021-06-22 00:02:19.191] Heartbeat: 1
[2021-06-22 00:02:22.190] Heartbeat: 0
[2021-06-22 00:02:25.191] Heartbeat: 1
[2021-06-22 00:02:28.191] Heartbeat: 0
[2021-06-22 00:02:31.191] Heartbeat: 1
[2021-06-22 00:02:34.191] Heartbeat: 0
[2021-06-22 00:02:37.191] Heartbeat: 1
[2021-06-22 00:02:40.191] Heartbeat: 0
[2021-06-22 00:02:43.192] Heartbeat: 1
