#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2022-06-15 00:00:02.053] Heartbeat: 0
[2022-06-15 00:00:05.053] Heartbeat: 1
[2022-06-15 00:00:08.053] Heartbeat: 0
[2022-06-15 00:00:11.053] Heartbeat: 1
[2022-06-15 00:00:14.053] Heartbeat: 0
[2022-06-15 00:00:17.053] Heartbeat: 1
[2022-06-15 00:00:20.054] Heartbeat: 0
[2022-06-15 00:00:23.053] Heartbeat: 1
[2022-06-15 00:00:26.053] Heartbeat: 0
[2022-06-15 00:00:29.054] Heartbeat: 1
[2022-06-15 00:00:32.054] Heartbeat: 0
[2022-06-15 00:00:35.054] Heartbeat: 1
[2022-06-15 00:00:38.054] Heartbeat: 0
[2022-06-15 00:00:41.053] Heartbeat: 1
[2022-06-15 00:00:44.054] Heartbeat: 0
[2022-06-15 00:00:47.054] Heartbeat: 1
[2022-06-15 00:00:50.054] Heartbeat: 0
[2022-06-15 00:00:53.055] Heartbeat: 1
[2022-06-15 00:00:56.054] Heartbeat: 0
[2022-06-15 00:00:59.055] Heartbeat: 1
[2022-06-15 00:01:02.054] Heartbeat: 0
[2022-06-15 00:01:05.055] Heartbeat: 1
[2022-06-15 00:01:08.055] Heartbeat: 0
[2022-06-15 00:01:11.054] Heartbeat: 1
[2022-06-15 00:01:14.055] Heartbeat: 0
[2022-06-15 00:01:17.055] Heartbeat: 1
[2022-06-15 00:01:20.055] Heartbeat: 0
[2022-06-15 00:01:23.056] Heartbeat: 1
[2022-06-15 00:01:26.056] Heartbeat: 0
[2022-06-15 00:01:29.055] Heartbeat: 1
[2022-06-15 00:01:32.055] Heartbeat: 0
[2022-06-15 00:01:35.056] Heartbeat: 1
[2022-06-15 00:01:38.056] Heartbeat: 0
[2022-06-15 00:01:41.056] Heartbeat: 1
[2022-06-15 00:01:44.056] Heartbeat: 0
[2022-06-15 00:01:47.056] Heartbeat: 1
[2022-06-15 00:01:50.056] Heartbeat: 0
[2022-06-15 00:01:53.056] Heartbeat: 1
[2022-06-15 00:01:56.057] Heartbeat: 0
[2022-06-15 00:01:59.056] Heartbeat: 1
[2022-06-15 00:02:02.056] Heartbeat: 0
[2022-06-15 00:02:05.057] Heartbeat: 1
[2022-06-15 00:02:08.056] Heartbeat: 0
[2022-06-15 00:02:11.057] Heartbeat: 1
[2022-06-15 00:02:14.057] Heartbeat: 0
[2022-06-15 00:02:17.057] Heartbeat: 1
[2022-06-15 00:02:20.057] Heartbeat: 0
[2022-06-15 00:02:23.057] Heartbeat: 1
[2022-06-15 00:02:26.057] Heartbeat: 0
[2022-06-15 00:02:29.057] Heartbeat: 1
[2022-06-15 00:02:32.057] Heartbeat: 0
