#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2023-06-02 00:00:00.563] Heartbeat: 1
[2023-06-02 00:00:03.563] Heartbeat: 0
[2023-06-02 00:00:06.563] Heartbeat: 1
[2023-06-02 00:00:09.563] Heartbeat: 0
[2023-06-02 00:00:12.563] Heartbeat: 1
[2023-06-02 00:00:15.563] Heartbeat: 0
[2023-06-02 00:00:18.563] Heartbeat: 1
[2023-06-02 00:00:21.563] Heartbeat: 0
[2023-06-02 00:00:24.563] Heartbeat: 1
[2023-06-02 00:00:27.563] Heartbeat: 0
[2023-06-02 00:00:30.564] Heartbeat: 1
[2023-06-02 00:00:33.563] Heartbeat: 0
[2023-06-02 00:00:36.563] Heartbeat: 1
[2023-06-02 00:00:39.564] Heartbeat: 0
[2023-06-02 00:00:42.564] Heartbeat: 1
[2023-06-02 00:00:45.564] Heartbeat: 0
[2023-06-02 00:00:48.564] Heartbeat: 1
[2023-06-02 00:00:51.564] Heartbeat: 0
[2023-06-02 00:00:54.563] Heartbeat: 1
[2023-06-02 00:00:57.564] Heartbeat: 0
[2023-06-02 00:01:00.565] Heartbeat: 1
[2023-06-02 00:01:03.564] Heartbeat: 0
[2023-06-02 00:01:06.564] Heartbeat: 1
[2023-06-02 00:01:09.565] Heartbeat: 0
[2023-06-02 00:01:12.564] Heartbeat: 1
[2023-06-02 00:01:15.565] Heartbeat: 0
[2023-06-02 00:01:18.565] Heartbeat: 1
[2023-06-02 00:01:21.565] Heartbeat: 0
[2023-06-02 00:01:24.565] Heartbeat: 1
[2023-06-02 00:01:27.565] Heartbeat: 0
[2023-06-02 00:01:30.565] Heartbeat: 1
[2023-06-02 00:01:33.565] Heartbeat: 0
[2023-06-02 00:01:36.565] Heartbeat: 1
[2023-06-02 00:01:39.565] Heartbeat: 0
[2023-06-02 00:01:42.565] Heartbeat: 1
[2023-06-02 00:01:45.565] Heartbeat: 0
[2023-06-02 00:01:48.566] Heartbeat: 1
[2023-06-02 00:01:51.566] Heartbeat: 0
[2023-06-02 00:01:54.565] Heartbeat: 1
[2023-06-02 00:01:57.566] Heartbeat: 0
[2023-06-02 00:02:00.566] Heartbeat: 1
[2023-06-02 00:02:03.566] Heartbeat: 0
[2023-06-02 00:02:06.566] Heartbeat: 1
[2023-06-02 00:02:09.566] Heartbeat: 0
[2023-06-02 00:02:12.566] Heartbeat: 1
[2023-06-02 00:02:15.566] Heartbeat: 0
[2023-06-02 00:02:18.567] Heartbeat: 1
[2023-06-02 00:02:21.566] Heartbeat: 0
[2023-06-02 00:02:24.567] Heartbeat: 1
[2023-06-02 00:02:27.566] Heartbeat: 0
[2023-06-02 00:02:30.566] Heartbeat: 1
[2023-06-02 00:02:33.567] Heartbeat: 0
[2023-06-02 00:02:36.567] Heartbeat: 1
[2023-06-02 00:02:39.567] Heartbeat: 0
[2023-06-02 00:02:42.567] Heartbeat: 1
[2023-06-02 00:02:45.567] Heartbeat: 0
[2023-06-02 00:02:48.567] Heartbeat: 1
[2023-06-02 00:02:51.567] Heartbeat: 0
[2023-06-02 00:02:54.567] Heartbeat: 1
[2023-06-02 00:02:57.567] Heartbeat: 0
[2023-06-02 00:03:00.567] Heartbeat: 1
[2023-06-02 00:03:03.567] Heartbeat: 0
[2023-06-02 00:03:06.568] Heartbeat: 1
[2023-06-02 00:03:09.568] Heartbeat: 0
[2023-06-02 00:03:12.568] Heartbeat: 1
[2023-06-02 00:03:15.568] Heartbeat: 0
[2023-06-02 00:03:18.569] Heartbeat: 1
[2023-06-02 00:03:21.570] Heartbeat: 0
[2023-06-02 00:03:24.570] Heartbeat: 1
[2023-06-02 00:03:27.570] Heartbeat: 0
[2023-06-02 00:03:30.570] Heartbeat: 1
[2023-06-02 00:03:33.570] Heartbeat: 0
[2023-06-02 00:03:36.570] Heartbeat: 1
[2023-06-02 00:03:39.570] Heartbeat: 0
[2023-06-02 00:03:42.570] Heartbeat: 1
[2023-06-02 00:03:45.570] Heartbeat: 0
[2023-06-02 00:03:48.570] Heartbeat: 1
[2023-06-02 00:03:51.570] Heartbeat: 0
[2023-06-02 00:03:54.570] Heartbeat: 1
[2023-06-02 00:03:57.570] Heartbeat: 0
[2023-06-02 00:04:00.570] Heartbeat: 1
[2023-06-02 00:04:03.570] Heartbeat: 0
[2023-06-02 00:04:06.570] Heartbeat: 1
[2023-06-02 00:04:09.570] Heartbeat: 0
[2023-06-02 00:04:12.570] Heartbeat: 1
[2023-06-02 00:04:15.571] Heartbeat: 0
[2023-06-02 00:04:18.571] Heartbeat: 1
[2023-06-02 00:04:21.571] Heartbeat: 0
[2023-06-02 00:04:24.571] Heartbeat: 1
[2023-06-02 00:04:27.571] Heartbeat: 0
[2023-06-02 00:04:30.571] Heartbeat: 1
[2023-06-02 00:04:33.571] Heartbeat: 0
[2023-06-02 00:04:36.571] Heartbeat: 1
[2023-06-02 00:04:39.571] Heartbeat: 0
[2023-06-02 00:04:42.571] Heartbeat: 1
[2023-06-02 00:04:45.572] Heartbeat: 0
[2023-06-02 00:04:48.571] Heartbeat: 1
[2023-06-02 00:04:51.571] Heartbeat: 0
[2023-06-02 00:04:54.572] Heartbeat: 1
