#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-06 00:00:01.238] Heartbeat: 0
[2021-06-06 00:00:04.238] Heartbeat: 1
[2021-06-06 00:00:07.239] Heartbeat: 0
[2021-06-06 00:00:10.240] Heartbeat: 1
[2021-06-06 00:00:13.240] Heartbeat: 0
[2021-06-06 00:00:16.241] Heartbeat: 1
[2021-06-06 00:00:19.241] Heartbeat: 0
[2021-06-06 00:00:22.242] Heartbeat: 1
[2021-06-06 00:00:25.243] Heartbeat: 0
[2021-06-06 00:00:28.244] Heartbeat: 1
[2021-06-06 00:00:31.244] Heartbeat: 0
[2021-06-06 00:00:34.244] Heartbeat: 1
[2021-06-06 00:00:37.244] Heartbeat: 0
[2021-06-06 00:00:40.244] Heartbeat: 1
[2021-06-06 00:00:43.244] Heartbeat: 0
[2021-06-06 00:00:46.245] Heartbeat: 1
[2021-06-06 00:00:49.245] Heartbeat: 0
[2021-06-06 00:00:52.244] Heartbeat: 1
[2021-06-06 00:00:55.244] Heartbeat: 0
[2021-06-06 00:00:58.245] Heartbeat: 1
[2021-06-06 00:01:01.244] Heartbeat: 0
[2021-06-06 00:01:04.245] Heartbeat: 1
[2021-06-06 00:01:07.245] Heartbeat: 0
[2021-06-06 00:01:10.245] Heartbeat: 1
[2021-06-06 00:01:13.245] Heartbeat: 0
[2021-06-06 00:01:16.245] Heartbeat: 1
[2021-06-06 00:01:19.245] Heartbeat: 0
[2021-06-06 00:01:22.245] Heartbeat: 1
[2021-06-06 00:01:25.246] Heartbeat: 0
[2021-06-06 00:01:28.245] Heartbeat: 1
[2021-06-06 00:01:31.246] Heartbeat: 0
[2021-06-06 00:01:34.246] Heartbeat: 1
[2021-06-06 00:01:37.247] Heartbeat: 0
[2021-06-06 00:01:40.248] Heartbeat: 1
[2021-06-06 00:01:43.249] Heartbeat: 0
[2021-06-06 00:01:46.249] Heartbeat: 1
[2021-06-06 00:01:49.250] Heartbeat: 0
[2021-06-06 00:01:52.250] Heartbeat: 1
[2021-06-06 00:01:55.250] Heartbeat: 0
[2021-06-06 00:01:58.251] Heartbeat: 1
[2021-06-06 00:02:01.250] Heartbeat: 0
[2021-06-06 00:02:04.250] Heartbeat: 1
[2021-06-06 00:02:07.251] Heartbeat: 0
[2021-06-06 00:02:10.251] Heartbeat: 1
[2021-06-06 00:02:13.251] Heartbeat: 0
[2021-06-06 00:02:16.251] Heartbeat: 1
[2021-06-06 00:02:19.251] Heartbeat: 0
[2021-06-06 00:02:22.251] Heartbeat: 1
[2021-06-06 00:02:25.252] Heartbeat: 0
[2021-06-06 00:02:28.252] Heartbeat: 1
[2021-06-06 00:02:31.253] Heartbeat: 0
[2021-06-06 00:02:34.252] Heartbeat: 1
[2021-06-06 00:02:37.253] Heartbeat: 0
[2021-06-06 00:02:40.252] Heartbeat: 1
[2021-06-06 00:02:43.253] Heartbeat: 0
[2021-06-06 00:02:46.252] Heartbeat: 1
[2021-06-06 00:02:49.253] Heartbeat: 0
[2021-06-06 00:02:52.252] Heartbeat: 1
[2021-06-06 00:02:55.253] Heartbeat: 0
[2021-06-06 00:02:58.253] Heartbeat: 1
[2021-06-06 00:03:01.253] Heartbeat: 0
[2021-06-06 00:03:04.253] Heartbeat: 1
[2021-06-06 00:03:07.253] Heartbeat: 0
[2021-06-06 00:03:10.254] Heartbeat: 1
[2021-06-06 00:03:13.254] Heartbeat: 0
[2021-06-06 00:03:16.255] Heartbeat: 1
[2021-06-06 00:03:19.254] Heartbeat: 0
[2021-06-06 00:03:22.254] Heartbeat: 1
[2021-06-06 00:03:25.255] Heartbeat: 0
[2021-06-06 00:03:28.255] Heartbeat: 1
[2021-06-06 00:03:31.259] Heartbeat: 0
[2021-06-06 00:03:34.258] Heartbeat: 1
[2021-06-06 00:03:37.256] Heartbeat: 0
[2021-06-06 00:03:40.255] Heartbeat: 1
[2021-06-06 00:03:43.255] Heartbeat: 0
[2021-06-06 00:03:46.255] Heartbeat: 1
[2021-06-06 00:03:49.255] Heartbeat: 0
[2021-06-06 00:03:52.255] Heartbeat: 1
[2021-06-06 00:03:55.256] Heartbeat: 0
[2021-06-06 00:03:58.255] Heartbeat: 1
[2021-06-06 00:04:01.256] Heartbeat: 0
[2021-06-06 00:04:04.255] Heartbeat: 1
[2021-06-06 00:04:07.256] Heartbeat: 0
[2021-06-06 00:04:10.256] Heartbeat: 1
[2021-06-06 00:04:13.256] Heartbeat: 0
[2021-06-06 00:04:16.256] Heartbeat: 1
[2021-06-06 00:04:19.256] Heartbeat: 0
[2021-06-06 00:04:22.256] Heartbeat: 1
[2021-06-06 00:04:25.257] Heartbeat: 0
[2021-06-06 00:04:28.257] Heartbeat: 1
[2021-06-06 00:04:31.256] Heartbeat: 0
[2021-06-06 00:04:34.256] Heartbeat: 1
[2021-06-06 00:04:37.256] Heartbeat: 0
[2021-06-06 00:04:40.257] Heartbeat: 1
[2021-06-06 00:04:43.257] Heartbeat: 0
[2021-06-06 00:04:46.256] Heartbeat: 1
[2021-06-06 00:04:49.256] Heartbeat: 0
[2021-06-06 00:04:52.257] Heartbeat: 1
[2021-06-06 00:04:55.257] Heartbeat: 0
[2021-06-06 00:04:58.257] Heartbeat: 1
[2021-06-06 00:05:01.257] Heartbeat: 0
[2021-06-06 00:05:04.258] Heartbeat: 1
[2021-06-06 00:05:07.258] Heartbeat: 0
[2021-06-06 00:05:10.257] Heartbeat: 1
[2021-06-06 00:05:13.258] Heartbeat: 0
[2021-06-06 00:05:16.258] Heartbeat: 1
[2021-06-06 00:05:19.259] Heartbeat: 0
[2021-06-06 00:05:22.259] Heartbeat: 1
[2021-06-06 00:05:25.260] Heartbeat: 0
[2021-06-06 00:05:28.260] Heartbeat: 1
[2021-06-06 00:05:31.260] Heartbeat: 0
[2021-06-06 00:05:34.260] Heartbeat: 1
[2021-06-06 00:05:37.260] Heartbeat: 0
[2021-06-06 00:05:40.260] Heartbeat: 1
[2021-06-06 00:05:43.260] Heartbeat: 0
[2021-06-06 00:05:46.261] Heartbeat: 1
[2021-06-06 00:05:49.261] Heartbeat: 0
[2021-06-06 00:05:52.261] Heartbeat: 1
[2021-06-06 00:05:55.261] Heartbeat: 0
[2021-06-06 00:05:58.261] Heartbeat: 1
[2021-06-06 00:06:01.261] Heartbeat: 0
[2021-06-06 00:06:04.260] Heartbeat: 1
[2021-06-06 00:06:07.261] Heartbeat: 0
[2021-06-06 00:06:10.262] Heartbeat: 1
[2021-06-06 00:06:13.262] Heartbeat: 0
[2021-06-06 00:06:16.261] Heartbeat: 1
[2021-06-06 00:06:19.262] Heartbeat: 0
[2021-06-06 00:06:22.262] Heartbeat: 1
[2021-06-06 00:06:25.261] Heartbeat: 0
[2021-06-06 00:06:28.262] Heartbeat: 1
[2021-06-06 00:06:31.262] Heartbeat: 0
[2021-06-06 00:06:34.261] Heartbeat: 1
[2021-06-06 00:06:37.262] Heartbeat: 0
[2021-06-06 00:06:40.262] Heartbeat: 1
[2021-06-06 00:06:43.262] Heartbeat: 0
[2021-06-06 00:06:46.262] Heartbeat: 1
[2021-06-06 00:06:49.263] Heartbeat: 0
[2021-06-06 00:06:52.262] Heartbeat: 1
[2021-06-06 00:06:55.262] Heartbeat: 0
[2021-06-06 00:06:58.263] Heartbeat: 1
[2021-06-06 00:07:01.263] Heartbeat: 0
[2021-06-06 00:07:04.262] Heartbeat: 1
[2021-06-06 00:07:07.263] Heartbeat: 0
[2021-06-06 00:07:10.263] Heartbeat: 1
[2021-06-06 00:07:13.263] Heartbeat: 0
[2021-06-06 00:07:16.263] Heartbeat: 1
[2021-06-06 00:07:19.263] Heartbeat: 0
