#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2022-06-12 00:00:01.797] Heartbeat: 0
[2022-06-12 00:00:04.797] Heartbeat: 1
[2022-06-12 00:00:07.797] Heartbeat: 0
[2022-06-12 00:00:10.798] Heartbeat: 1
[2022-06-12 00:00:13.798] Heartbeat: 0
[2022-06-12 00:00:16.798] Heartbeat: 1
[2022-06-12 00:00:19.797] Heartbeat: 0
[2022-06-12 00:00:22.797] Heartbeat: 1
[2022-06-12 00:00:25.798] Heartbeat: 0
[2022-06-12 00:00:28.798] Heartbeat: 1
[2022-06-12 00:00:31.798] Heartbeat: 0
[2022-06-12 00:00:34.798] Heartbeat: 1
[2022-06-12 00:00:37.798] Heartbeat: 0
[2022-06-12 00:00:40.798] Heartbeat: 1
[2022-06-12 00:00:43.798] Heartbeat: 0
[2022-06-12 00:00:46.798] Heartbeat: 1
[2022-06-12 00:00:49.799] Heartbeat: 0
[2022-06-12 00:00:52.798] Heartbeat: 1
[2022-06-12 00:00:55.799] Heartbeat: 0
[2022-06-12 00:00:58.799] Heartbeat: 1
[2022-06-12 00:01:01.798] Heartbeat: 0
[2022-06-12 00:01:04.799] Heartbeat: 1
[2022-06-12 00:01:07.799] Heartbeat: 0
[2022-06-12 00:01:10.799] Heartbeat: 1
[2022-06-12 00:01:13.799] Heartbeat: 0
[2022-06-12 00:01:16.799] Heartbeat: 1
[2022-06-12 00:01:19.799] Heartbeat: 0
[2022-06-12 00:01:22.799] Heartbeat: 1
[2022-06-12 00:01:25.799] Heartbeat: 0
[2022-06-12 00:01:28.800] Heartbeat: 1
[2022-06-12 00:01:31.799] Heartbeat: 0
[2022-06-12 00:01:34.799] Heartbeat: 1
[2022-06-12 00:01:37.800] Heartbeat: 0
[2022-06-12 00:01:40.799] Heartbeat: 1
[2022-06-12 00:01:43.800] Heartbeat: 0
[2022-06-12 00:01:46.800] Heartbeat: 1
[2022-06-12 00:01:49.800] Heartbeat: 0
[2022-06-12 00:01:52.800] Heartbeat: 1
[2022-06-12 00:01:55.801] Heartbeat: 0
[2022-06-12 00:01:58.801] Heartbeat: 1
[2022-06-12 00:02:01.800] Heartbeat: 0
[2022-06-12 00:02:04.801] Heartbeat: 1
[2022-06-12 00:02:07.801] Heartbeat: 0
[2022-06-12 00:02:10.801] Heartbeat: 1
[2022-06-12 00:02:13.801] Heartbeat: 0
[2022-06-12 00:02:16.801] Heartbeat: 1
[2022-06-12 00:02:19.801] Heartbeat: 0
[2022-06-12 00:02:22.801] Heartbeat: 1
[2022-06-12 00:02:25.801] Heartbeat: 0
[2022-06-12 00:02:28.801] Heartbeat: 1
[2022-06-12 00:02:31.802] Heartbeat: 0
[2022-06-12 00:02:34.801] Heartbeat: 1
[2022-06-12 00:02:37.802] Heartbeat: 0
[2022-06-12 00:02:40.801] Heartbeat: 1
[2022-06-12 00:02:43.801] Heartbeat: 0
[2022-06-12 00:02:46.802] Heartbeat: 1
[2022-06-12 00:02:49.802] Heartbeat: 0
[2022-06-12 00:02:52.802] Heartbeat: 1
[2022-06-12 00:02:55.802] Heartbeat: 0
[2022-06-12 00:02:58.802] Heartbeat: 1
[2022-06-12 00:03:01.802] Heartbeat: 0
[2022-06-12 00:03:04.802] Heartbeat: 1
[2022-06-12 00:03:07.803] Heartbeat: 0
[2022-06-12 00:03:10.803] Heartbeat: 1
[2022-06-12 00:03:13.803] Heartbeat: 0
[2022-06-12 00:03:16.802] Heartbeat: 1
[2022-06-12 00:03:19.803] Heartbeat: 0
[2022-06-12 00:03:22.803] Heartbeat: 1
[2022-06-12 00:03:25.803] Heartbeat: 0
[2022-06-12 00:03:28.803] Heartbeat: 1
[2022-06-12 00:03:31.803] Heartbeat: 0
[2022-06-12 00:03:34.803] Heartbeat: 1
[2022-06-12 00:03:37.803] Heartbeat: 0
[2022-06-12 00:03:40.804] Heartbeat: 1
[2022-06-12 00:03:43.804] Heartbeat: 0
[2022-06-12 00:03:46.803] Heartbeat: 1
[2022-06-12 00:03:49.803] Heartbeat: 0
[2022-06-12 00:03:52.803] Heartbeat: 1
[2022-06-12 00:03:55.803] Heartbeat: 0
[2022-06-12 00:03:58.804] Heartbeat: 1
[2022-06-12 00:04:01.804] Heartbeat: 0
[2022-06-12 00:04:04.804] Heartbeat: 1
[2022-06-12 00:04:07.804] Heartbeat: 0
[2022-06-12 00:04:10.805] Heartbeat: 1
[2022-06-12 00:04:13.805] Heartbeat: 0
[2022-06-12 00:04:16.804] Heartbeat: 1
[2022-06-12 00:04:19.805] Heartbeat: 0
[2022-06-12 00:04:22.805] Heartbeat: 1
[2022-06-12 00:04:25.804] Heartbeat: 0
[2022-06-12 00:04:28.805] Heartbeat: 1
[2022-06-12 00:04:31.805] Heartbeat: 0
[2022-06-12 00:04:34.805] Heartbeat: 1
[2022-06-12 00:04:37.805] Heartbeat: 0
[2022-06-12 00:04:40.805] Heartbeat: 1
[2022-06-12 00:04:43.805] Heartbeat: 0
[2022-06-12 00:04:46.805] Heartbeat: 1
[2022-06-12 00:04:49.805] Heartbeat: 0
[2022-06-12 00:04:52.805] Heartbeat: 1
[2022-06-12 00:04:55.805] Heartbeat: 0
[2022-06-12 00:04:58.806] Heartbeat: 1
[2022-06-12 00:05:01.806] Heartbeat: 0
[2022-06-12 00:05:04.806] Heartbeat: 1
[2022-06-12 00:05:07.806] Heartbeat: 0
[2022-06-12 00:05:10.806] Heartbeat: 1
[2022-06-12 00:05:13.806] Heartbeat: 0
[2022-06-12 00:05:16.806] Heartbeat: 1
[2022-06-12 00:05:19.806] Heartbeat: 0
[2022-06-12 00:05:22.807] Heartbeat: 1
[2022-06-12 00:05:25.806] Heartbeat: 0
[2022-06-12 00:05:28.807] Heartbeat: 1
[2022-06-12 00:05:31.806] Heartbeat: 0
[2022-06-12 00:05:34.806] Heartbeat: 1
[2022-06-12 00:05:37.806] Heartbeat: 0
[2022-06-12 00:05:40.814] Heartbeat: 1
[2022-06-12 00:05:43.815] Heartbeat: 0
[2022-06-12 00:05:46.815] Heartbeat: 1
[2022-06-12 00:05:49.814] Heartbeat: 0
[2022-06-12 00:05:52.814] Heartbeat: 1
[2022-06-12 00:05:55.815] Heartbeat: 0
[2022-06-12 00:05:58.815] Heartbeat: 1
[2022-06-12 00:06:01.815] Heartbeat: 0
[2022-06-12 00:06:04.815] Heartbeat: 1
[2022-06-12 00:06:07.815] Heartbeat: 0
[2022-06-12 00:06:10.815] Heartbeat: 1
[2022-06-12 00:06:13.815] Heartbeat: 0
[2022-06-12 00:06:16.815] Heartbeat: 1
[2022-06-12 00:06:19.815] Heartbeat: 0
[2022-06-12 00:06:22.816] Heartbeat: 1
[2022-06-12 00:06:25.816] Heartbeat: 0
[2022-06-12 00:06:28.816] Heartbeat: 1
[2022-06-12 00:06:31.816] Heartbeat: 0
[2022-06-12 00:06:34.816] Heartbeat: 1
[2022-06-12 00:06:37.816] Heartbeat: 0
[2022-06-12 00:06:40.816] Heartbeat: 1
[2022-06-12 00:06:43.816] Heartbeat: 0
