#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-20 00:00:02.060] Heartbeat: 1
[2021-06-20 00:00:05.060] Heartbeat: 0
[2021-06-20 00:00:08.060] Heartbeat: 1
[2021-06-20 00:00:11.060] Heartbeat: 0
[2021-06-20 00:00:14.060] Heartbeat: 1
[2021-06-20 00:00:17.060] Heartbeat: 0
[2021-06-20 00:00:20.060] Heartbeat: 1
[2021-06-20 00:00:23.060] Heartbeat: 0
[2021-06-20 00:00:26.060] Heartbeat: 1
[2021-06-20 00:00:29.061] Heartbeat: 0
[2021-06-20 00:00:32.061] Heartbeat: 1
[2021-06-20 00:00:35.060] Heartbeat: 0
[2021-06-20 00:00:38.061] Heartbeat: 1
[2021-06-20 00:00:41.061] Heartbeat: 0
[2021-06-20 00:00:44.061] Heartbeat: 1
[2021-06-20 00:00:47.061] Heartbeat: 0
[2021-06-20 00:00:50.061] Heartbeat: 1
[2021-06-20 00:00:53.061] Heartbeat: 0
[2021-06-20 00:00:56.061] Heartbeat: 1
[2021-06-20 00:00:59.061] Heartbeat: 0
[2021-06-20 00:01:02.062] Heartbeat: 1
[2021-06-20 00:01:05.061] Heartbeat: 0
[2021-06-20 00:01:08.061] Heartbeat: 1
[2021-06-20 00:01:11.062] Heartbeat: 0
[2021-06-20 00:01:14.062] Heartbeat: 1
[2021-06-20 00:01:17.061] Heartbeat: 0
[2021-06-20 00:01:20.062] Heartbeat: 1
[2021-06-20 00:01:23.061] Heartbeat: 0
[2021-06-20 00:01:26.062] Heartbeat: 1
[2021-06-20 00:01:29.062] Heartbeat: 0
[2021-06-20 00:01:32.061] Heartbeat: 1
[2021-06-20 00:01:35.061] Heartbeat: 0
[2021-06-20 00:01:38.062] Heartbeat: 1
[2021-06-20 00:01:41.062] Heartbeat: 0
[2021-06-20 00:01:44.062] Heartbeat: 1
[2021-06-20 00:01:47.063] Heartbeat: 0
[2021-06-20 00:01:50.062] Heartbeat: 1
[2021-06-20 00:01:53.062] Heartbeat: 0
[2021-06-20 00:01:56.063] Heartbeat: 1
[2021-06-20 00:01:59.062] Heartbeat: 0
[2021-06-20 00:02:02.062] Heartbeat: 1
[2021-06-20 00:02:05.063] Heartbeat: 0
[2021-06-20 00:02:08.063] Heartbeat: 1
[2021-06-20 00:02:11.063] Heartbeat: 0
[2021-06-20 00:02:14.062] Heartbeat: 1
[2021-06-20 00:02:17.063] Heartbeat: 0
