#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2023-06-28 00:00:00.892] Heartbeat: 1
[2023-06-28 00:00:03.891] Heartbeat: 0
[2023-06-28 00:00:06.892] Heartbeat: 1
[2023-06-28 00:00:09.891] Heartbeat: 0
[2023-06-28 00:00:12.892] Heartbeat: 1
[2023-06-28 00:00:15.891] Heartbeat: 0
[2023-06-28 00:00:18.891] Heartbeat: 1
[2023-06-28 00:00:21.892] Heartbeat: 0
[2023-06-28 00:00:24.892] Heartbeat: 1
[2023-06-28 00:00:27.892] Heartbeat: 0
[2023-06-28 00:00:30.892] Heartbeat: 1
[2023-06-28 00:00:33.892] Heartbeat: 0
[2023-06-28 00:00:36.892] Heartbeat: 1
[2023-06-28 00:00:39.893] Heartbeat: 0
[2023-06-28 00:00:42.893] Heartbeat: 1
[2023-06-28 00:00:45.893] Heartbeat: 0
[2023-06-28 00:00:48.892] Heartbeat: 1
[2023-06-28 00:00:51.893] Heartbeat: 0
[2023-06-28 00:00:54.893] Heartbeat: 1
[2023-06-28 00:00:57.893] Heartbeat: 0
[2023-06-28 00:01:00.893] Heartbeat: 1
[2023-06-28 00:01:03.893] Heartbeat: 0
[2023-06-28 00:01:06.893] Heartbeat: 1
[2023-06-28 00:01:09.893] Heartbeat: 0
[2023-06-28 00:01:12.893] Heartbeat: 1
[2023-06-28 00:01:15.893] Heartbeat: 0
[2023-06-28 00:01:18.894] Heartbeat: 1
[2023-06-28 00:01:21.894] Heartbeat: 0
[2023-06-28 00:01:24.894] Heartbeat: 1
[2023-06-28 00:01:27.894] Heartbeat: 0
[2023-06-28 00:01:30.894] Heartbeat: 1
[2023-06-28 00:01:33.894] Heartbeat: 0
[2023-06-28 00:01:36.894] Heartbeat: 1
[2023-06-28 00:01:39.894] Heartbeat: 0
[2023-06-28 00:01:42.894] Heartbeat: 1
[2023-06-28 00:01:45.894] Heartbeat: 0
[2023-06-28 00:01:48.895] Heartbeat: 1
[2023-06-28 00:01:51.895] Heartbeat: 0
[2023-06-28 00:01:54.895] Heartbeat: 1
[2023-06-28 00:01:57.894] Heartbeat: 0
[2023-06-28 00:02:00.894] Heartbeat: 1
[2023-06-28 00:02:03.894] Heartbeat: 0
[2023-06-28 00:02:06.895] Heartbeat: 1
[2023-06-28 00:02:09.895] Heartbeat: 0
[2023-06-28 00:02:12.895] Heartbeat: 1
[2023-06-28 00:02:15.895] Heartbeat: 0
[2023-06-28 00:02:18.895] Heartbeat: 1
[2023-06-28 00:02:21.896] Heartbeat: 0
[2023-06-28 00:02:24.895] Heartbeat: 1
[2023-06-28 00:02:27.895] Heartbeat: 0
[2023-06-28 00:02:30.895] Heartbeat: 1
[2023-06-28 00:02:33.895] Heartbeat: 0
[2023-06-28 00:02:36.896] Heartbeat: 1
[2023-06-28 00:02:39.895] Heartbeat: 0
[2023-06-28 00:02:42.896] Heartbeat: 1
[2023-06-28 00:02:45.896] Heartbeat: 0
[2023-06-28 00:02:48.896] Heartbeat: 1
[2023-06-28 00:02:51.897] Heartbeat: 0
[2023-06-28 00:02:54.896] Heartbeat: 1
[2023-06-28 00:02:57.897] Heartbeat: 0
[2023-06-28 00:03:00.896] Heartbeat: 1
[2023-06-28 00:03:03.897] Heartbeat: 0
[2023-06-28 00:03:06.896] Heartbeat: 1
[2023-06-28 00:03:09.896] Heartbeat: 0
[2023-06-28 00:03:12.897] Heartbeat: 1
[2023-06-28 00:03:15.897] Heartbeat: 0
[2023-06-28 00:03:18.897] Heartbeat: 1
[2023-06-28 00:03:21.897] Heartbeat: 0
[2023-06-28 00:03:24.898] Heartbeat: 1
[2023-06-28 00:03:27.897] Heartbeat: 0
[2023-06-28 00:03:30.897] Heartbeat: 1
[2023-06-28 00:03:33.897] Heartbeat: 0
[2023-06-28 00:03:36.897] Heartbeat: 1
[2023-06-28 00:03:39.898] Heartbeat: 0
[2023-06-28 00:03:42.898] Heartbeat: 1
[2023-06-28 00:03:45.898] Heartbeat: 0
[2023-06-28 00:03:48.898] Heartbeat: 1
[2023-06-28 00:03:51.898] Heartbeat: 0
[2023-06-28 00:03:54.898] Heartbeat: 1
[2023-06-28 00:03:57.898] Heartbeat: 0
[2023-06-28 00:04:00.898] Heartbeat: 1
[2023-06-28 00:04:03.899] Heartbeat: 0
[2023-06-28 00:04:06.899] Heartbeat: 1
[2023-06-28 00:04:09.899] Heartbeat: 0
[2023-06-28 00:04:12.898] Heartbeat: 1
[2023-06-28 00:04:15.899] Heartbeat: 0
[2023-06-28 00:04:18.898] Heartbeat: 1
[2023-06-28 00:04:21.899] Heartbeat: 0
[2023-06-28 00:04:24.899] Heartbeat: 1
[2023-06-28 00:04:27.899] Heartbeat: 0
[2023-06-28 00:04:30.899] Heartbeat: 1
[2023-06-28 00:04:33.899] Heartbeat: 0
[2023-06-28 00:04:36.900] Heartbeat: 1
[2023-06-28 00:04:39.907] Heartbeat: 0
[2023-06-28 00:04:42.907] Heartbeat: 1
[2023-06-28 00:04:45.907] Heartbeat: 0
[2023-06-28 00:04:48.907] Heartbeat: 1
[2023-06-28 00:04:51.907] Heartbeat: 0
[2023-06-28 00:04:54.907] Heartbeat: 1
[2023-06-28 00:04:57.907] Heartbeat: 0
[2023-06-28 00:05:00.908] Heartbeat: 1
[2023-06-28 00:05:03.907] Heartbeat: 0
[2023-06-28 00:05:06.907] Heartbeat: 1
[2023-06-28 00:05:09.908] Heartbeat: 0
[2023-06-28 00:05:12.908] Heartbeat: 1
[2023-06-28 00:05:15.908] Heartbeat: 0
[2023-06-28 00:05:18.908] Heartbeat: 1
[2023-06-28 00:05:21.908] Heartbeat: 0
[2023-06-28 00:05:24.908] Heartbeat: 1
[2023-06-28 00:05:27.908] Heartbeat: 0
[2023-06-28 00:05:30.908] Heartbeat: 1
[2023-06-28 00:05:33.908] Heartbeat: 0
[2023-06-28 00:05:36.908] Heartbeat: 1
[2023-06-28 00:05:39.909] Heartbeat: 0
[2023-06-28 00:05:42.908] Heartbeat: 1
[2023-06-28 00:05:45.908] Heartbeat: 0
[2023-06-28 00:05:48.909] Heartbeat: 1
[2023-06-28 00:05:51.909] Heartbeat: 0
[2023-06-28 00:05:54.909] Heartbeat: 1
[2023-06-28 00:05:57.909] Heartbeat: 0
[2023-06-28 00:06:00.909] Heartbeat: 1
[2023-06-28 00:06:03.909] Heartbeat: 0
[2023-06-28 00:06:06.909] Heartbeat: 1
[2023-06-28 00:06:09.909] Heartbeat: 0
[2023-06-28 00:06:12.910] Heartbeat: 1
[2023-06-28 00:06:15.910] Heartbeat: 0
[2023-06-28 00:06:18.910] Heartbeat: 1
[2023-06-28 00:06:21.909] Heartbeat: 0
[2023-06-28 00:06:24.910] Heartbeat: 1
[2023-06-28 00:06:27.910] Heartbeat: 0
[2023-06-28 00:06:30.910] Heartbeat: 1
[2023-06-28 00:06:33.910] Heartbeat: 0
[2023-06-28 00:06:36.910] Heartbeat: 1
[2023-06-28 00:06:39.910] Heartbeat: 0
[2023-06-28 00:06:42.911] Heartbeat: 1
[2023-06-28 00:06:45.910] Heartbeat: 0
[2023-06-28 00:06:48.910] Heartbeat: 1
[2023-06-28 00:06:51.911] Heartbeat: 0
[2023-06-28 00:06:54.911] Heartbeat: 1
[2023-06-28 00:06:57.910] Heartbeat: 0
[2023-06-28 00:07:00.911] Heartbeat: 1
[2023-06-28 00:07:03.911] Heartbeat: 0
[2023-06-28 00:07:06.911] Heartbeat: 1
[2023-06-28 00:07:09.913] Heartbeat: 0
[2023-06-28 00:07:12.912] Heartbeat: 1
[2023-06-28 00:07:15.911] Heartbeat: 0
[2023-06-28 00:07:18.911] Heartbeat: 1
[2023-06-28 00:07:21.913] Heartbeat: 0
[2023-06-28 00:07:24.916] Heartbeat: 1
[2023-06-28 00:07:27.913] Heartbeat: 0
[2023-06-28 00:07:30.913] Heartbeat: 1
[2023-06-28 00:07:33.912] Heartbeat: 0
[2023-06-28 00:07:36.918] Heartbeat: 1
[2023-06-28 00:07:39.916] Heartbeat: 0
[2023-06-28 00:07:42.917] Heartbeat: 1
[2023-06-28 00:07:45.912] Heartbeat: 0
[2023-06-28 00:07:48.917] Heartbeat: 1
[2023-06-28 00:07:51.917] Heartbeat: 0
[2023-06-28 00:07:54.914] Heartbeat: 1
[2023-06-28 00:07:57.913] Heartbeat: 0
[2023-06-28 00:08:00.913] Heartbeat: 1
[2023-06-28 00:08:03.913] Heartbeat: 0
[2023-06-28 00:08:06.912] Heartbeat: 1
[2023-06-28 00:08:09.913] Heartbeat: 0
[2023-06-28 00:08:12.913] Heartbeat: 1
[2023-06-28 00:08:15.913] Heartbeat: 0
[2023-06-28 00:08:18.914] Heartbeat: 1
[2023-06-28 00:08:21.913] Heartbeat: 0
[2023-06-28 00:08:24.914] Heartbeat: 1
[2023-06-28 00:08:27.914] Heartbeat: 0
[2023-06-28 00:08:30.914] Heartbeat: 1
[2023-06-28 00:08:33.914] Heartbeat: 0
[2023-06-28 00:08:36.913] Heartbeat: 1
[2023-06-28 00:08:39.914] Heartbeat: 0
[2023-06-28 00:08:42.913] Heartbeat: 1
[2023-06-28 00:08:45.914] Heartbeat: 0
[2023-06-28 00:08:48.914] Heartbeat: 1
[2023-06-28 00:08:51.914] Heartbeat: 0
[2023-06-28 00:08:54.914] Heartbeat: 1
[2023-06-28 00:08:57.914] Heartbeat: 0
[2023-06-28 00:09:00.915] Heartbeat: 1
[2023-06-28 00:09:03.914] Heartbeat: 0
[2023-06-28 00:09:06.914] Heartbeat: 1
[2023-06-28 00:09:09.915] Heartbeat: 0
[2023-06-28 00:09:12.914] Heartbeat: 1
[2023-06-28 00:09:15.915] Heartbeat: 0
[2023-06-28 00:09:18.915] Heartbeat: 1
[2023-06-28 00:09:21.915] Heartbeat: 0
[2023-06-28 00:09:24.915] Heartbeat: 1
[2023-06-28 00:09:27.915] Heartbeat: 0
[2023-06-28 00:09:30.915] Heartbeat: 1
[2023-06-28 00:09:33.915] Heartbeat: 0
[2023-06-28 00:09:36.916] Heartbeat: 1
[2023-06-28 00:09:39.915] Heartbeat: 0
[2023-06-28 00:09:42.915] Heartbeat: 1
[2023-06-28 00:09:45.916] Heartbeat: 0
[2023-06-28 00:09:48.915] Heartbeat: 1
[2023-06-28 00:09:51.916] Heartbeat: 0
[2023-06-28 00:09:54.915] Heartbeat: 1
[2023-06-28 00:09:57.916] Heartbeat: 0
[2023-06-28 00:10:00.916] Heartbeat: 1
[2023-06-28 00:10:03.916] Heartbeat: 0
[2023-06-28 00:10:06.917] Heartbeat: 1
[2023-06-28 00:10:09.917] Heartbeat: 0
[2023-06-28 00:10:12.916] Heartbeat: 1
[2023-06-28 00:10:15.916] Heartbeat: 0
[2023-06-28 00:10:18.917] Heartbeat: 1
[2023-06-28 00:10:21.918] Heartbeat: 0
[2023-06-28 00:10:24.917] Heartbeat: 1
[2023-06-28 00:10:27.917] Heartbeat: 0
[2023-06-28 00:10:30.917] Heartbeat: 1
[2023-06-28 00:10:33.917] Heartbeat: 0
[2023-06-28 00:10:36.917] Heartbeat: 1
[2023-06-28 00:10:39.917] Heartbeat: 0
[2023-06-28 00:10:42.917] Heartbeat: 1
[2023-06-28 00:10:45.918] Heartbeat: 0
[2023-06-28 00:10:48.917] Heartbeat: 1
[2023-06-28 00:10:51.917] Heartbeat: 0
[2023-06-28 00:10:54.917] Heartbeat: 1
[2023-06-28 00:10:57.918] Heartbeat: 0
[2023-06-28 00:11:00.918] Heartbeat: 1
[2023-06-28 00:11:03.918] Heartbeat: 0
[2023-06-28 00:11:06.918] Heartbeat: 1
[2023-06-28 00:11:09.918] Heartbeat: 0
[2023-06-28 00:11:12.918] Heartbeat: 1
[2023-06-28 00:11:15.918] Heartbeat: 0
[2023-06-28 00:11:18.919] Heartbeat: 1
[2023-06-28 00:11:21.919] Heartbeat: 0
