#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-11 00:00:01.414] Heartbeat: 1
[2021-06-11 00:00:04.414] Heartbeat: 0
[2021-06-11 00:00:07.414] Heartbeat: 1
[2021-06-11 00:00:10.414] Heartbeat: 0
[2021-06-11 00:00:13.415] Heartbeat: 1
[2021-06-11 00:00:16.414] Heartbeat: 0
[2021-06-11 00:00:19.414] Heartbeat: 1
[2021-06-11 00:00:22.414] Heartbeat: 0
[2021-06-11 00:00:25.414] Heartbeat: 1
[2021-06-11 00:00:28.414] Heartbeat: 0
[2021-06-11 00:00:31.414] Heartbeat: 1
[2021-06-11 00:00:34.415] Heartbeat: 0
[2021-06-11 00:00:37.414] Heartbeat: 1
[2021-06-11 00:00:40.420] Heartbeat: 0
[2021-06-11 00:00:43.423] Heartbeat: 1
[2021-06-11 00:00:46.425] Heartbeat: 0
[2021-06-11 00:00:49.428] Heartbeat: 1
[2021-06-11 00:00:52.430] Heartbeat: 0
[2021-06-11 00:00:55.416] Heartbeat: 1
[2021-06-11 00:00:58.420] Heartbeat: 0
[2021-06-11 00:01:01.423] Heartbeat: 1
[2021-06-11 00:01:04.426] Heartbeat: 0
[2021-06-11 00:01:07.428] Heartbeat: 1
[2021-06-11 00:01:10.432] Heartbeat: 0
[2021-06-11 00:01:13.434] Heartbeat: 1
[2021-06-11 00:01:16.415] Heartbeat: 0
[2021-06-11 00:01:19.416] Heartbeat: 1
[2021-06-11 00:01:22.416] Heartbeat: 0
[2021-06-11 00:01:25.416] Heartbeat: 1
[2021-06-11 00:01:28.417] Heartbeat: 0
[2021-06-11 00:01:31.416] Heartbeat: 1
[2021-06-11 00:01:34.416] Heartbeat: 0
[2021-06-11 00:01:37.417] Heartbeat: 1
[2021-06-11 00:01:40.417] Heartbeat: 0
[2021-06-11 00:01:43.416] Heartbeat: 1
[2021-06-11 00:01:46.416] Heartbeat: 0
[2021-06-11 00:01:49.416] Heartbeat: 1
[2021-06-11 00:01:52.416] Heartbeat: 0
[2021-06-11 00:01:55.416] Heartbeat: 1
[2021-06-11 00:01:58.417] Heartbeat: 0
[2021-06-11 00:02:01.417] Heartbeat: 1
[2021-06-11 00:02:04.417] Heartbeat: 0
[2021-06-11 00:02:07.416] Heartbeat: 1
[2021-06-11 00:02:10.417] Heartbeat: 0
[2021-06-11 00:02:13.417] Heartbeat: 1
[2021-06-11 00:02:16.418] Heartbeat: 0
[2021-06-11 00:02:19.417] Heartbeat: 1
[2021-06-11 00:02:22.417] Heartbeat: 0
[2021-06-11 00:02:25.418] Heartbeat: 1
[2021-06-11 00:02:28.418] Heartbeat: 0
[2021-06-11 00:02:31.418] Heartbeat: 1
[2021-06-11 00:02:34.418] Heartbeat: 0
[2021-06-11 00:02:37.418] Heartbeat: 1
[2021-06-11 00:02:40.418] Heartbeat: 0
[2021-06-11 00:02:43.418] Heartbeat: 1
[2021-06-11 00:02:46.418] Heartbeat: 0
[2021-06-11 00:02:49.419] Heartbeat: 1
[2021-06-11 00:02:52.419] Heartbeat: 0
[2021-06-11 00:02:55.418] Heartbeat: 1
[2021-06-11 00:02:58.418] Heartbeat: 0
[2021-06-11 00:03:01.418] Heartbeat: 1
[2021-06-11 00:03:04.419] Heartbeat: 0
[2021-06-11 00:03:07.419] Heartbeat: 1
[2021-06-11 00:03:10.419] Heartbeat: 0
[2021-06-11 00:03:13.419] Heartbeat: 1
[2021-06-11 00:03:16.419] Heartbeat: 0
[2021-06-11 00:03:19.419] Heartbeat: 1
[2021-06-11 00:03:22.420] Heartbeat: 0
[2021-06-11 00:03:25.419] Heartbeat: 1
[2021-06-11 00:03:28.419] Heartbeat: 0
[2021-06-11 00:03:31.420] Heartbeat: 1
[2021-06-11 00:03:34.419] Heartbeat: 0
[2021-06-11 00:03:37.420] Heartbeat: 1
[2021-06-11 00:03:40.419] Heartbeat: 0
[2021-06-11 00:03:43.420] Heartbeat: 1
[2021-06-11 00:03:46.419] Heartbeat: 0
[2021-06-11 00:03:49.419] Heartbeat: 1
[2021-06-11 00:03:52.420] Heartbeat: 0
[2021-06-11 00:03:55.420] Heartbeat: 1
[2021-06-11 00:03:58.420] Heartbeat: 0
[2021-06-11 00:04:01.420] Heartbeat: 1
[2021-06-11 00:04:04.420] Heartbeat: 0
[2021-06-11 00:04:07.420] Heartbeat: 1
[2021-06-11 00:04:10.421] Heartbeat: 0
[2021-06-11 00:04:13.420] Heartbeat: 1
[2021-06-11 00:04:16.420] Heartbeat: 0
[2021-06-11 00:04:19.421] Heartbeat: 1
[2021-06-11 00:04:22.421] Heartbeat: 0
[2021-06-11 00:04:25.421] Heartbeat: 1
[2021-06-11 00:04:28.421] Heartbeat: 0
[2021-06-11 00:04:31.420] Heartbeat: 1
[2021-06-11 00:04:34.421] Heartbeat: 0
[2021-06-11 00:04:37.422] Heartbeat: 1
[2021-06-11 00:04:40.421] Heartbeat: 0
[2021-06-11 00:04:43.421] Heartbeat: 1
[2021-06-11 00:04:46.420] Heartbeat: 0
[2021-06-11 00:04:49.421] Heartbeat: 1
[2021-06-11 00:04:52.421] Heartbeat: 0
[2021-06-11 00:04:55.421] Heartbeat: 1
[2021-06-11 00:04:58.422] Heartbeat: 0
[2021-06-11 00:05:01.421] Heartbeat: 1
[2021-06-11 00:05:04.422] Heartbeat: 0
[2021-06-11 00:05:07.422] Heartbeat: 1
[2021-06-11 00:05:10.422] Heartbeat: 0
[2021-06-11 00:05:13.422] Heartbeat: 1
[2021-06-11 00:05:16.422] Heartbeat: 0
[2021-06-11 00:05:19.421] Heartbeat: 1
[2021-06-11 00:05:22.422] Heartbeat: 0
[2021-06-11 00:05:25.422] Heartbeat: 1
[2021-06-11 00:05:28.422] Heartbeat: 0
[2021-06-11 00:05:31.422] Heartbeat: 1
[2021-06-11 00:05:34.423] Heartbeat: 0
[2021-06-11 00:05:37.423] Heartbeat: 1
[2021-06-11 00:05:40.423] Heartbeat: 0
[2021-06-11 00:05:43.422] Heartbeat: 1
[2021-06-11 00:05:46.423] Heartbeat: 0
[2021-06-11 00:05:49.422] Heartbeat: 1
[2021-06-11 00:05:52.423] Heartbeat: 0
[2021-06-11 00:05:55.423] Heartbeat: 1
[2021-06-11 00:05:58.423] Heartbeat: 0
[2021-06-11 00:06:01.424] Heartbeat: 1
[2021-06-11 00:06:04.423] Heartbeat: 0
[2021-06-11 00:06:07.423] Heartbeat: 1
[2021-06-11 00:06:10.424] Heartbeat: 0
[2021-06-11 00:06:13.424] Heartbeat: 1
[2021-06-11 00:06:16.423] Heartbeat: 0
[2021-06-11 00:06:19.423] Heartbeat: 1
[2021-06-11 00:06:22.423] Heartbeat: 0
[2021-06-11 00:06:25.423] Heartbeat: 1
[2021-06-11 00:06:28.424] Heartbeat: 0
[2021-06-11 00:06:31.424] Heartbeat: 1
[2021-06-11 00:06:34.424] Heartbeat: 0
[2021-06-11 00:06:37.424] Heartbeat: 1
[2021-06-11 00:06:40.424] Heartbeat: 0
[2021-06-11 00:06:43.425] Heartbeat: 1
[2021-06-11 00:06:46.423] Heartbeat: 0
[2021-06-11 00:06:49.424] Heartbeat: 1
[2021-06-11 00:06:52.425] Heartbeat: 0
[2021-06-11 00:06:55.424] Heartbeat: 1
[2021-06-11 00:06:58.424] Heartbeat: 0
[2021-06-11 00:07:01.425] Heartbeat: 1
[2021-06-11 00:07:04.425] Heartbeat: 0
