#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-03 00:00:02.268] Heartbeat: 1
[2021-06-03 00:00:05.268] Heartbeat: 0
[2021-06-03 00:00:08.269] Heartbeat: 1
[2021-06-03 00:00:11.269] Heartbeat: 0
[2021-06-03 00:00:14.269] Heartbeat: 1
[2021-06-03 00:00:17.268] Heartbeat: 0
[2021-06-03 00:00:20.268] Heartbeat: 1
[2021-06-03 00:00:23.268] Heartbeat: 0
[2021-06-03 00:00:26.269] Heartbeat: 1
[2021-06-03 00:00:29.269] Heartbeat: 0
[2021-06-03 00:00:32.269] Heartbeat: 1
[2021-06-03 00:00:35.269] Heartbeat: 0
[2021-06-03 00:00:38.269] Heartbeat: 1
[2021-06-03 00:00:41.269] Heartbeat: 0
[2021-06-03 00:00:44.269] Heartbeat: 1
[2021-06-03 00:00:47.269] Heartbeat: 0
[2021-06-03 00:00:50.269] Heartbeat: 1
[2021-06-03 00:00:53.269] Heartbeat: 0
[2021-06-03 00:00:56.270] Heartbeat: 1
[2021-06-03 00:00:59.269] Heartbeat: 0
[2021-06-03 00:01:02.270] Heartbeat: 1
[2021-06-03 00:01:05.270] Heartbeat: 0
[2021-06-03 00:01:08.270] Heartbeat: 1
[2021-06-03 00:01:11.269] Heartbeat: 0
[2021-06-03 00:01:14.270] Heartbeat: 1
[2021-06-03 00:01:17.270] Heartbeat: 0
[2021-06-03 00:01:20.270] Heartbeat: 1
[2021-06-03 00:01:23.271] Heartbeat: 0
[2021-06-03 00:01:26.270] Heartbeat: 1
[2021-06-03 00:01:29.271] Heartbeat: 0
[2021-06-03 00:01:32.270] Heartbeat: 1
[2021-06-03 00:01:35.271] Heartbeat: 0
[2021-06-03 00:01:38.271] Heartbeat: 1
[2021-06-03 00:01:41.270] Heartbeat: 0
[2021-06-03 00:01:44.270] Heartbeat: 1
[2021-06-03 00:01:47.270] Heartbeat: 0
[2021-06-03 00:01:50.270] Heartbeat: 1
[2021-06-03 00:01:53.271] Heartbeat: 0
[2021-06-03 00:01:56.271] Heartbeat: 1
[2021-06-03 00:01:59.271] Heartbeat: 0
[2021-06-03 00:02:02.272] Heartbeat: 1
[2021-06-03 00:02:05.271] Heartbeat: 0
[2021-06-03 00:02:08.272] Heartbeat: 1
[2021-06-03 00:02:11.271] Heartbeat: 0
[2021-06-03 00:02:14.271] Heartbeat: 1
[2021-06-03 00:02:17.271] Heartbeat: 0
[2021-06-03 00:02:20.272] Heartbeat: 1
[2021-06-03 00:02:23.272] Heartbeat: 0
[2021-06-03 00:02:26.272] Heartbeat: 1
[2021-06-03 00:02:29.272] Heartbeat: 0
[2021-06-03 00:02:32.272] Heartbeat: 1
[2021-06-03 00:02:35.272] Heartbeat: 0
[2021-06-03 00:02:38.272] Heartbeat: 1
[2021-06-03 00:02:41.272] Heartbeat: 0
[2021-06-03 00:02:44.272] Heartbeat: 1
[2021-06-03 00:02:47.272] Heartbeat: 0
[2021-06-03 00:02:50.272] Heartbeat: 1
[2021-06-03 00:02:53.273] Heartbeat: 0
[2021-06-03 00:02:56.273] Heartbeat: 1
[2021-06-03 00:02:59.272] Heartbeat: 0
[2021-06-03 00:03:02.273] Heartbeat: 1
[2021-06-03 00:03:05.273] Heartbeat: 0
[2021-06-03 00:03:08.273] Heartbeat: 1
[2021-06-03 00:03:11.273] Heartbeat: 0
[2021-06-03 00:03:14.273] Heartbeat: 1
[2021-06-03 00:03:17.273] Heartbeat: 0
[2021-06-03 00:03:20.273] Heartbeat: 1
[2021-06-03 00:03:23.273] Heartbeat: 0
[2021-06-03 00:03:26.274] Heartbeat: 1
[2021-06-03 00:03:29.273] Heartbeat: 0
[2021-06-03 00:03:32.273] Heartbeat: 1
[2021-06-03 00:03:35.274] Heartbeat: 0
[2021-06-03 00:03:38.273] Heartbeat: 1
[2021-06-03 00:03:41.273] Heartbeat: 0
[2021-06-03 00:03:44.274] Heartbeat: 1
[2021-06-03 00:03:47.274] Heartbeat: 0
[2021-06-03 00:03:50.274] Heartbeat: 1
[2021-06-03 00:03:53.274] Heartbeat: 0
[2021-06-03 00:03:56.274] Heartbeat: 1
[2021-06-03 00:03:59.274] Heartbeat: 0
[2021-06-03 00:04:02.274] Heartbeat: 1
[2021-06-03 00:04:05.274] Heartbeat: 0
[2021-06-03 00:04:08.274] Heartbeat: 1
[2021-06-03 00:04:11.274] Heartbeat: 0
[2021-06-03 00:04:14.274] Heartbeat: 1
[2021-06-03 00:04:17.275] Heartbeat: 0
[2021-06-03 00:04:20.275] Heartbeat: 1
[2021-06-03 00:04:23.275] Heartbeat: 0
[2021-06-03 00:04:26.275] Heartbeat: 1
[2021-06-03 00:04:29.275] Heartbeat: 0
[2021-06-03 00:04:32.275] Heartbeat: 1
[2021-06-03 00:04:35.275] Heartbeat: 0
[2021-06-03 00:04:38.275] Heartbeat: 1
[2021-06-03 00:04:41.275] Heartbeat: 0
[2021-06-03 00:04:44.276] Heartbeat: 1
[2021-06-03 00:04:47.275] Heartbeat: 0
[2021-06-03 00:04:50.276] Heartbeat: 1
[2021-06-03 00:04:53.276] Heartbeat: 0
[2021-06-03 00:04:56.276] Heartbeat: 1
[2021-06-03 00:04:59.276] Heartbeat: 0
[2021-06-03 00:05:02.276] Heartbeat: 1
[2021-06-03 00:05:05.276] Heartbeat: 0
[2021-06-03 00:05:08.276] Heartbeat: 1
[2021-06-03 00:05:11.276] Heartbeat: 0
[2021-06-03 00:05:14.276] Heartbeat: 1
[2021-06-03 00:05:17.277] Heartbeat: 0
[2021-06-03 00:05:20.276] Heartbeat: 1
[2021-06-03 00:05:23.276] Heartbeat: 0
[2021-06-03 00:05:26.276] Heartbeat: 1
[2021-06-03 00:05:29.276] Heartbeat: 0
[2021-06-03 00:05:32.276] Heartbeat: 1
[2021-06-03 00:05:35.277] Heartbeat: 0
[2021-06-03 00:05:38.276] Heartbeat: 1
[2021-06-03 00:05:41.277] Heartbeat: 0
[2021-06-03 00:05:44.276] Heartbeat: 1
[2021-06-03 00:05:47.277] Heartbeat: 0
[2021-06-03 00:05:50.277] Heartbeat: 1
[2021-06-03 00:05:53.277] Heartbeat: 0
[2021-06-03 00:05:56.277] Heartbeat: 1
[2021-06-03 00:05:59.277] Heartbeat: 0
[2021-06-03 00:06:02.277] Heartbeat: 1
[2021-06-03 00:06:05.277] Heartbeat: 0
[2021-06-03 00:06:08.278] Heartbeat: 1
[2021-06-03 00:06:11.277] Heartbeat: 0
[2021-06-03 00:06:14.278] Heartbeat: 1
[2021-06-03 00:06:17.277] Heartbeat: 0
[2021-06-03 00:06:20.277] Heartbeat: 1
[2021-06-03 00:06:23.278] Heartbeat: 0
[2021-06-03 00:06:26.278] Heartbeat: 1
[2021-06-03 00:06:29.278] Heartbeat: 0
[2021-06-03 00:06:32.278] Heartbeat: 1
[2021-06-03 00:06:35.278] Heartbeat: 0
[2021-06-03 00:06:38.278] Heartbeat: 1
[2021-06-03 00:06:41.278] Heartbeat: 0
[2021-06-03 00:06:44.278] Heartbeat: 1
[2021-06-03 00:06:47.278] Heartbeat: 0
[2021-06-03 00:06:50.278] Heartbeat: 1
[2021-06-03 00:06:53.278] Heartbeat: 0
[2021-06-03 00:06:56.279] Heartbeat: 1
[2021-06-03 00:06:59.278] Heartbeat: 0
[2021-06-03 00:07:02.278] Heartbeat: 1
[2021-06-03 00:07:05.279] Heartbeat: 0
[2021-06-03 00:07:08.279] Heartbeat: 1
[2021-06-03 00:07:11.279] Heartbeat: 0
[2021-06-03 00:07:14.279] Heartbeat: 1
[2021-06-03 00:07:17.279] Heartbeat: 0
[2021-06-03 00:07:20.279] Heartbeat: 1
[2021-06-03 00:07:23.279] Heartbeat: 0
[2021-06-03 00:07:26.279] Heartbeat: 1
[2021-06-03 00:07:29.279] Heartbeat: 0
[2021-06-03 00:07:32.280] Heartbeat: 1
[2021-06-03 00:07:35.279] Heartbeat: 0
[2021-06-03 00:07:38.280] Heartbeat: 1
[2021-06-03 00:07:41.280] Heartbeat: 0
[2021-06-03 00:07:44.280] Heartbeat: 1
[2021-06-03 00:07:47.280] Heartbeat: 0
[2021-06-03 00:07:50.280] Heartbeat: 1
[2021-06-03 00:07:53.280] Heartbeat: 0
[2021-06-03 00:07:56.280] Heartbeat: 1
[2021-06-03 00:07:59.280] Heartbeat: 0
[2021-06-03 00:08:02.281] Heartbeat: 1
[2021-06-03 00:08:05.281] Heartbeat: 0
[2021-06-03 00:08:08.281] Heartbeat: 1
[2021-06-03 00:08:11.281] Heartbeat: 0
[2021-06-03 00:08:14.280] Heartbeat: 1
[2021-06-03 00:08:17.281] Heartbeat: 0
[2021-06-03 00:08:20.281] Heartbeat: 1
[2021-06-03 00:08:23.280] Heartbeat: 0
[2021-06-03 00:08:26.281] Heartbeat: 1
[2021-06-03 00:08:29.281] Heartbeat: 0
[2021-06-03 00:08:32.281] Heartbeat: 1
[2021-06-03 00:08:35.281] Heartbeat: 0
[2021-06-03 00:08:38.281] Heartbeat: 1
[2021-06-03 00:08:41.281] Heartbeat: 0
[2021-06-03 00:08:44.282] Heartbeat: 1
[2021-06-03 00:08:47.281] Heartbeat: 0
[2021-06-03 00:08:50.281] Heartbeat: 1
[2021-06-03 00:08:53.282] Heartbeat: 0
[2021-06-03 00:08:56.281] Heartbeat: 1
[2021-06-03 00:08:59.282] Heartbeat: 0
[2021-06-03 00:09:02.282] Heartbeat: 1
[2021-06-03 00:09:05.282] Heartbeat: 0
[2021-06-03 00:09:08.282] Heartbeat: 1
[2021-06-03 00:09:11.282] Heartbeat: 0
[2021-06-03 00:09:14.282] Heartbeat: 1
[2021-06-03 00:09:17.282] Heartbeat: 0
