#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2022-06-26 00:00:02.192] Heartbeat: 1
[2022-06-26 00:00:05.192] Heartbeat: 0
[2022-06-26 00:00:08.192] Heartbeat: 1
[2022-06-26 00:00:11.192] Heartbeat: 0
[2022-06-26 00:00:14.192] Heartbeat: 1
[2022-06-26 00:00:17.192] Heartbeat: 0
[2022-06-26 00:00:20.193] Heartbeat: 1
[2022-06-26 00:00:23.193] Heartbeat: 0
[2022-06-26 00:00:26.193] Heartbeat: 1
[2022-06-26 00:00:29.193] Heartbeat: 0
[2022-06-26 00:00:32.193] Heartbeat: 1
[2022-06-26 00:00:35.193] Heartbeat: 0
[2022-06-26 00:00:38.193] Heartbeat: 1
[2022-06-26 00:00:41.193] Heartbeat: 0
[2022-06-26 00:00:44.192] Heartbeat: 1
[2022-06-26 00:00:47.192] Heartbeat: 0
[2022-06-26 00:00:50.194] Heartbeat: 1
[2022-06-26 00:00:53.193] Heartbeat: 0
[2022-06-26 00:00:56.194] Heartbeat: 1
[2022-06-26 00:00:59.194] Heartbeat: 0
[2022-06-26 00:01:02.194] Heartbeat: 1
[2022-06-26 00:01:05.194] Heartbeat: 0
[2022-06-26 00:01:08.194] Heartbeat: 1
[2022-06-26 00:01:11.194] Heartbeat: 0
[2022-06-26 00:01:14.195] Heartbeat: 1
[2022-06-26 00:01:17.194] Heartbeat: 0
[2022-06-26 00:01:20.194] Heartbeat: 1
[2022-06-26 00:01:23.194] Heartbeat: 0
[2022-06-26 00:01:26.195] Heartbeat: 1
[2022-06-26 00:01:29.194] Heartbeat: 0
[2022-06-26 00:01:32.195] Heartbeat: 1
[2022-06-26 00:01:35.195] Heartbeat: 0
[2022-06-26 00:01:38.196] Heartbeat: 1
[2022-06-26 00:01:41.196] Heartbeat: 0
[2022-06-26 00:01:44.196] Heartbeat: 1
[2022-06-26 00:01:47.195] Heartbeat: 0
[2022-06-26 00:01:50.196] Heartbeat: 1
[2022-06-26 00:01:53.197] Heartbeat: 0
[2022-06-26 00:01:56.196] Heartbeat: 1
[2022-06-26 00:01:59.197] Heartbeat: 0
[2022-06-26 00:02:02.197] Heartbeat: 1
[2022-06-26 00:02:05.196] Heartbeat: 0
[2022-06-26 00:02:08.197] Heartbeat: 1
[2022-06-26 00:02:11.196] Heartbeat: 0
[2022-06-26 00:02:14.197] Heartbeat: 1
[2022-06-26 00:02:17.197] Heartbeat: 0
[2022-06-26 00:02:20.197] Heartbeat: 1
[2022-06-26 00:02:23.197] Heartbeat: 0
[2022-06-26 00:02:26.197] Heartbeat: 1
[2022-06-26 00:02:29.197] Heartbeat: 0
[2022-06-26 00:02:32.198] Heartbeat: 1
[2022-06-26 00:02:35.198] Heartbeat: 0
[2022-06-26 00:02:38.199] Heartbeat: 1
[2022-06-26 00:02:41.199] Heartbeat: 0
[2022-06-26 00:02:44.200] Heartbeat: 1
[2022-06-26 00:02:47.199] Heartbeat: 0
[2022-06-26 00:02:50.200] Heartbeat: 1
[2022-06-26 00:02:53.200] Heartbeat: 0
[2022-06-26 00:02:56.201] Heartbeat: 1
[2022-06-26 00:02:59.200] Heartbeat: 0
[2022-06-26 00:03:02.200] Heartbeat: 1
[2022-06-26 00:03:05.200] Heartbeat: 0
[2022-06-26 00:03:08.201] Heartbeat: 1
[2022-06-26 00:03:11.200] Heartbeat: 0
[2022-06-26 00:03:14.201] Heartbeat: 1
[2022-06-26 00:03:17.200] Heartbeat: 0
[2022-06-26 00:03:20.201] Heartbeat: 1
[2022-06-26 00:03:23.201] Heartbeat: 0
[2022-06-26 00:03:26.201] Heartbeat: 1
[2022-06-26 00:03:29.201] Heartbeat: 0
[2022-06-26 00:03:32.202] Heartbeat: 1
[2022-06-26 00:03:35.201] Heartbeat: 0
