#Application: JXR BSC 1.8.1.1
#Release Date: 20210916
#Modbus Model: C2C Model
[2022-06-01 00:00:01.623] Heartbeat: 1
[2022-06-01 00:00:04.622] Heartbeat: 0
[2022-06-01 00:00:07.623] Heartbeat: 1
[2022-06-01 00:00:10.622] Heartbeat: 0
[2022-06-01 00:00:13.622] Heartbeat: 1
[2022-06-01 00:00:16.622] Heartbeat: 0
[2022-06-01 00:00:19.623] Heartbeat: 1
[2022-06-01 00:00:22.623] Heartbeat: 0
[2022-06-01 00:00:25.623] Heartbeat: 1
[2022-06-01 00:00:28.623] Heartbeat: 0
[2022-06-01 00:00:31.623] Heartbeat: 1
[2022-06-01 00:00:34.622] Heartbeat: 0
[2022-06-01 00:00:37.623] Heartbeat: 1
[2022-06-01 00:00:40.623] Heartbeat: 0
[2022-06-01 00:00:43.623] Heartbeat: 1
[2022-06-01 00:00:46.624] Heartbeat: 0
[2022-06-01 00:00:49.624] Heartbeat: 1
[2022-06-01 00:00:52.624] Heartbeat: 0
[2022-06-01 00:00:55.624] Heartbeat: 1
[2022-06-01 00:00:58.624] Heartbeat: 0
[2022-06-01 00:01:01.624] Heartbeat: 1
[2022-06-01 00:01:04.624] Heartbeat: 0
[2022-06-01 00:01:07.624] Heartbeat: 1
[2022-06-01 00:01:10.625] Heartbeat: 0
[2022-06-01 00:01:13.624] Heartbeat: 1
[2022-06-01 00:01:16.624] Heartbeat: 0
[2022-06-01 00:01:19.624] Heartbeat: 1
[2022-06-01 00:01:22.624] Heartbeat: 0
[2022-06-01 00:01:25.624] Heartbeat: 1
[2022-06-01 00:01:28.625] Heartbeat: 0
[2022-06-01 00:01:31.625] Heartbeat: 1
[2022-06-01 00:01:34.625] Heartbeat: 0
[2022-06-01 00:01:37.625] Heartbeat: 1
[2022-06-01 00:01:40.626] Heartbeat: 0
[2022-06-01 00:01:43.626] Heartbeat: 1
[2022-06-01 00:01:46.625] Heartbeat: 0
[2022-06-01 00:01:49.626] Heartbeat: 1
[2022-06-01 00:01:52.626] Heartbeat: 0
[2022-06-01 00:01:55.625] Heartbeat: 1
[2022-06-01 00:01:58.625] Heartbeat: 0
[2022-06-01 00:02:01.626] Heartbeat: 1
[2022-06-01 00:02:04.626] Heartbeat: 0
[2022-06-01 00:02:07.626] Heartbeat: 1
[2022-06-01 00:02:10.627] Heartbeat: 0
[2022-06-01 00:02:13.626] Heartbeat: 1
[2022-06-01 00:02:16.626] Heartbeat: 0
[2022-06-01 00:02:19.626] Heartbeat: 1
[2022-06-01 00:02:22.627] Heartbeat: 0
[2022-06-01 00:02:25.626] Heartbeat: 1
[2022-06-01 00:02:28.627] Heartbeat: 0
[2022-06-01 00:02:31.626] Heartbeat: 1
[2022-06-01 00:02:34.627] Heartbeat: 0
[2022-06-01 00:02:37.627] Heartbeat: 1
[2022-06-01 00:02:40.627] Heartbeat: 0
[2022-06-01 00:02:43.626] Heartbeat: 1
[2022-06-01 00:02:46.627] Heartbeat: 0
[2022-06-01 00:02:49.628] Heartbeat: 1
[2022-06-01 00:02:52.628] Heartbeat: 0
[2022-06-01 00:02:55.628] Heartbeat: 1
[2022-06-01 00:02:58.628] Heartbeat: 0
[2022-06-01 00:03:01.629] Heartbeat: 1
[2022-06-01 00:03:04.629] Heartbeat: 0
[2022-06-01 00:03:07.629] Heartbeat: 1
[2022-06-01 00:03:10.629] Heartbeat: 0
[2022-06-01 00:03:13.629] Heartbeat: 1
[2022-06-01 00:03:16.629] Heartbeat: 0
[2022-06-01 00:03:19.629] Heartbeat: 1
[2022-06-01 00:03:22.631] Heartbeat: 0
[2022-06-01 00:03:25.631] Heartbeat: 1
[2022-06-01 00:03:28.632] Heartbeat: 0
[2022-06-01 00:03:31.641] Heartbeat: 1
[2022-06-01 00:03:34.640] Heartbeat: 0
[2022-06-01 00:03:37.640] Heartbeat: 1
[2022-06-01 00:03:40.640] Heartbeat: 0
