#Application: JXR BSC 1.7.6.4
#Release Date: 20200813
#Modbus Model: C2C Model
[2021-06-26 00:00:02.377] Heartbeat: 0
[2021-06-26 00:00:05.382] Heartbeat: 1
[2021-06-26 00:00:08.383] Heartbeat: 0
[2021-06-26 00:00:11.387] Heartbeat: 1
[2021-06-26 00:00:14.389] Heartbeat: 0
[2021-06-26 00:00:17.392] Heartbeat: 1
[2021-06-26 00:00:20.395] Heartbeat: 0
[2021-06-26 00:00:23.384] Heartbeat: 1
[2021-06-26 00:00:26.385] Heartbeat: 0
[2021-06-26 00:00:29.388] Heartbeat: 1
[2021-06-26 00:00:32.389] Heartbeat: 0
[2021-06-26 00:00:35.391] Heartbeat: 1
[2021-06-26 00:00:38.394] Heartbeat: 0
[2021-06-26 00:00:41.381] Heartbeat: 1
[2021-06-26 00:00:44.385] Heartbeat: 0
[2021-06-26 00:00:47.387] Heartbeat: 1
[2021-06-26 00:00:50.390] Heartbeat: 0
[2021-06-26 00:00:53.394] Heartbeat: 1
[2021-06-26 00:00:56.396] Heartbeat: 0
[2021-06-26 00:00:59.380] Heartbeat: 1
[2021-06-26 00:01:02.378] Heartbeat: 0
[2021-06-26 00:01:05.379] Heartbeat: 1
[2021-06-26 00:01:08.379] Heartbeat: 0
[2021-06-26 00:01:11.397] Heartbeat: 1
[2021-06-26 00:01:14.381] Heartbeat: 0
[2021-06-26 00:01:17.380] Heartbeat: 1
[2021-06-26 00:01:20.379] Heartbeat: 0
[2021-06-26 00:01:23.380] Heartbeat: 1
[2021-06-26 00:01:26.379] Heartbeat: 0
[2021-06-26 00:01:29.388] Heartbeat: 1
[2021-06-26 00:01:32.397] Heartbeat: 0
[2021-06-26 00:01:35.379] Heartbeat: 1
[2021-06-26 00:01:38.380] Heartbeat: 0
[2021-06-26 00:01:41.380] Heartbeat: 1
[2021-06-26 00:01:44.380] Heartbeat: 0
[2021-06-26 00:01:47.380] Heartbeat: 1
[2021-06-26 00:01:50.380] Heartbeat: 0
[2021-06-26 00:01:53.381] Heartbeat: 1
[2021-06-26 00:01:56.381] Heartbeat: 0
[2021-06-26 00:01:59.380] Heartbeat: 1
[2021-06-26 00:02:02.380] Heartbeat: 0
[2021-06-26 00:02:05.381] Heartbeat: 1
[2021-06-26 00:02:08.380] Heartbeat: 0
[2021-06-26 00:02:11.381] Heartbeat: 1
[2021-06-26 00:02:14.381] Heartbeat: 0
[2021-06-26 00:02:17.381] Heartbeat: 1
[2021-06-26 00:02:20.381] Heartbeat: 0
[2021-06-26 00:02:23.380] Heartbeat: 1
[2021-06-26 00:02:26.381] Heartbeat: 0
[2021-06-26 00:02:29.381] Heartbeat: 1
[2021-06-26 00:02:32.381] Heartbeat: 0
[2021-06-26 00:02:35.381] Heartbeat: 1
[2021-06-26 00:02:38.381] Heartbeat: 0
[2021-06-26 00:02:41.381] Heartbeat: 1
[2021-06-26 00:02:44.382] Heartbeat: 0
[2021-06-26 00:02:47.382] Heartbeat: 1
[2021-06-26 00:02:50.382] Heartbeat: 0
[2021-06-26 00:02:53.382] Heartbeat: 1
[2021-06-26 00:02:56.381] Heartbeat: 0
[2021-06-26 00:02:59.382] Heartbeat: 1
[2021-06-26 00:03:02.382] Heartbeat: 0
[2021-06-26 00:03:05.382] Heartbeat: 1
[2021-06-26 00:03:08.382] Heartbeat: 0
[2021-06-26 00:03:11.382] Heartbeat: 1
[2021-06-26 00:03:14.382] Heartbeat: 0
[2021-06-26 00:03:17.382] Heartbeat: 1
[2021-06-26 00:03:20.382] Heartbeat: 0
[2021-06-26 00:03:23.382] Heartbeat: 1
[2021-06-26 00:03:26.382] Heartbeat: 0
[2021-06-26 00:03:29.383] Heartbeat: 1
[2021-06-26 00:03:32.382] Heartbeat: 0
[2021-06-26 00:03:35.383] Heartbeat: 1
[2021-06-26 00:03:38.383] Heartbeat: 0
[2021-06-26 00:03:41.382] Heartbeat: 1
[2021-06-26 00:03:44.382] Heartbeat: 0
[2021-06-26 00:03:47.383] Heartbeat: 1
[2021-06-26 00:03:50.383] Heartbeat: 0
[2021-06-26 00:03:53.383] Heartbeat: 1
[2021-06-26 00:03:56.383] Heartbeat: 0
[2021-06-26 00:03:59.383] Heartbeat: 1
[2021-06-26 00:04:02.383] Heartbeat: 0
[2021-06-26 00:04:05.384] Heartbeat: 1
[2021-06-26 00:04:08.384] Heartbeat: 0
[2021-06-26 00:04:11.384] Heartbeat: 1
[2021-06-26 00:04:14.384] Heartbeat: 0
[2021-06-26 00:04:17.384] Heartbeat: 1
[2021-06-26 00:04:20.383] Heartbeat: 0
[2021-06-26 00:04:23.384] Heartbeat: 1
[2021-06-26 00:04:26.384] Heartbeat: 0
[2021-06-26 00:04:29.384] Heartbeat: 1
[2021-06-26 00:04:32.384] Heartbeat: 0
[2021-06-26 00:04:35.384] Heartbeat: 1
[2021-06-26 00:04:38.384] Heartbeat: 0
[2021-06-26 00:04:41.384] Heartbeat: 1
[2021-06-26 00:04:44.384] Heartbeat: 0
[2021-06-26 00:04:47.385] Heartbeat: 1
[2021-06-26 00:04:50.385] Heartbeat: 0
[2021-06-26 00:04:53.384] Heartbeat: 1
[2021-06-26 00:04:56.384] Heartbeat: 0
[2021-06-26 00:04:59.385] Heartbeat: 1
[2021-06-26 00:05:02.385] Heartbeat: 0
[2021-06-26 00:05:05.385] Heartbeat: 1
[2021-06-26 00:05:08.384] Heartbeat: 0
[2021-06-26 00:05:11.385] Heartbeat: 1
[2021-06-26 00:05:14.385] Heartbeat: 0
[2021-06-26 00:05:17.385] Heartbeat: 1
[2021-06-26 00:05:20.385] Heartbeat: 0
[2021-06-26 00:05:23.385] Heartbeat: 1
[2021-06-26 00:05:26.386] Heartbeat: 0
[2021-06-26 00:05:29.386] Heartbeat: 1
[2021-06-26 00:05:32.385] Heartbeat: 0
[2021-06-26 00:05:35.386] Heartbeat: 1
[2021-06-26 00:05:38.386] Heartbeat: 0
[2021-06-26 00:05:41.386] Heartbeat: 1
[2021-06-26 00:05:44.385] Heartbeat: 0
[2021-06-26 00:05:47.386] Heartbeat: 1
[2021-06-26 00:05:50.386] Heartbeat: 0
[2021-06-26 00:05:53.386] Heartbeat: 1
[2021-06-26 00:05:56.386] Heartbeat: 0
[2021-06-26 00:05:59.386] Heartbeat: 1
[2021-06-26 00:06:02.387] Heartbeat: 0
[2021-06-26 00:06:05.386] Heartbeat: 1
[2021-06-26 00:06:08.386] Heartbeat: 0
[2021-06-26 00:06:11.387] Heartbeat: 1
[2021-06-26 00:06:14.386] Heartbeat: 0
[2021-06-26 00:06:17.387] Heartbeat: 1
